	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0006817	g18985, g16481	g16481, g18985	g18985, g16481	g7090		11030.g17477	g17477	g17477	g17477			g17477	g17477	g17477	g17477	g17477			
OG0006818	g16547	g16547	g16547	g19409, g29918, g29917, g14740		2269.g1369	g1369	g1369	g1369			g1369	g1369	g1369	g1369	g1369			
OG0006819	g16701	g16701	g16701				g3990	g3990	g3990	g9548	g9548	g3990	g3990	g3990	g3990	g3990	g9548	g9548	g9548
OG0006820	g17076				mf_10769	10109.g19416	g19416	g19416	g19416	g2309	g2309	g19416	g19416	g19416	g19416	g19416	g2309	g2309	g2309
OG0006821	g17383	g17383	g17383				g2723	g2723	g2723	g18690	g18690	g2723	g2723	g2723	g2723	g2723	g18690	g18690	g18690
OG0006822	g17627	g17627	g17627	g19178, g11659, g26514						g6312, g6371	g6371, g6312						g6312, g6371	g6312, g6371	g6371, g6312
OG0006823	g17767			g4981		16041.g2017	g2017	g2017	g2017	g10561	g10561	g2017	g2017	g2017	g2017	g2017	g10561	g10561	g10561
OG0006824	g18025	g18025	g18025		mf_1369		g6642	g6642	g6642	g10896	g10896		g6642		g6642	g6642	g10896	g10896, g20679	g10896
OG0006825	g18148	g25416	g25416	g25266, g29754, g17064	mf_14359	2508.g22185	g22185	g22185	g22185			g22185	g22185	g22185	g22185	g22185			
OG0006826	g18271	g18271	g18271				g8977	g8977	g8977	g13037	g13037	g8977	g8977	g8977	g8977	g8977	g13037	g13037	g13037
OG0006827	g18273	g18273	g18273				g16490	g16490	g16490	g12050	g12050	g16490	g16490	g16490	g16490	g16490	g12050	g12050	g12050
OG0006828	g18342		g18342	g17389			g16682	g16682	g16682	g5418	g5418	g16682	g16682	g16682	g16682	g16682	g5418	g5418	g5418
OG0006829	g18466	g18466	g18466				g14	g14	g14	g5647	g5647	g14	g14	g14	g14	g14	g5647	g5647	g5647
OG0006830	g18620	g18620	g18620				g8300	g8300	g8300	g5316	g5316	g8300	g8300	g8300	g8300	g8300	g5316	g5316	g5316
OG0006831	g18669	g18669	g18669				g7291	g7291	g7291	g1423	g1423	g7291	g7291	g7291	g7291	g7291	g1423	g1423	g1423
OG0006832	g18812	g18812	g18812	g20108, g6451	mf_10511					g16349, g16351	g16351, g16349						g16351, g16349	g16351, g16349	g16349, g16351
OG0006833	g18899	g18899	g18899	g15591	mf_2534, mf_12393	9616.g15750	g15750	g15750	g15750			g15750	g15750	g15750	g15750	g15750		g21067	
OG0006834	g18921	g18921		g25034			g9561	g9561	g9561	g4836	g4836	g9561	g9561	g9561	g9561	g9561	g4836	g4836	g4836
OG0006835	g19178	g19178	g19178				g10784	g10784	g10784	g14352	g14352	g10784	g10784	g10784	g10784	g10784	g14352	g14352	g14352
OG0006836	g19188			g4333	mf_5008		g13028	g13028	g13028	g7586	g7586	g13028	g13028	g13028	g13028	g13028	g7586	g7586	g7586
OG0006837	g20793, g19240	g20793, g19240	g20793, g19240							g6422, g15250	g6422, g15250						g15250, g6422	g6422, g15250	g15250, g6422
OG0006838	g19429	g19429	g19429				g8466	g8466	g8466	g10681	g10681	g8466	g8466	g8466	g8466	g8466	g10681	g10681	g10681
OG0006839	g25720, g19637	g25720	g19637	g9598, g8623, g10600		5385.g10887	g10887	g10887	g10887			g10887	g10887	g10887	g10887	g10887			
OG0006840	g24603, g19641	g19641, g24603	g24603	g16530, g21246	mf_5858		g1987	g1987	g1987			g1987	g1987	g1987	g1987	g1987			
OG0006841	g19714	g19714	g19714	g30560	mf_9165	1300.g1730				g13945, g2653	g2653, g13945						g2653, g13945	g13945, g2653	g2653, g13945
OG0006842	g19861	g19861	g19861	g19353, g8675		7744.g18351	g18351	g18351	g18351			g18351	g18351	g18351	g18351	g18351		g22060, g21532	
OG0006843	g19955, g23812	g23812, g19955	g19955, g23812	g26796						g6309, g2070	g2070, g6309						g2070	g2070, g6309	g2070, g6309
OG0006844	g20100	g20100	g20100				g11563	g11563	g11563	g12419	g12419	g11563	g11563	g11563	g11563	g11563	g12419	g12419	g12419
OG0006845	g20277, g24583	g24583, g20277	g20277, g24583	g29276			g16330	g16330	g16330			g16330	g16330	g16330	g16330	g16330		g23361	
OG0006846	g20328	g20328	g20328				g2352	g2352	g2352	g4736	g4736	g2352	g2352	g2352	g2352	g2352	g4736	g4736	g4736
OG0006847	g20722	g20722	g20722	g320	mf_4237, mf_14731	6723.g15753	g15753	g15753	g15753			g15753	g15753	g15753	g15753	g15753		g25495	
OG0006848	g20820	g20820	g20820		mf_9022	15106.g737, 9699.g737, 15107.g1967	g737	g737	g737			g737	g737	g737	g737	g737		g22367	
OG0006849	g20825	g20825	g20825				g11248	g11248	g11248	g14380	g14380	g11248	g11248	g11248	g11248	g11248	g14380	g14380	g14380
OG0006850	g20847	g20847	g20847				g3234	g3234	g3234	g8554	g8554	g3234	g3234	g3234	g3234	g3234	g8554	g8554	g8554
OG0006851	g20899	g20899	g20899		mf_2678	11632.g4485, 11634.g6372	g6372	g6372	g6372			g6372	g6372	g6372	g6372	g6372		g9080	g9080
OG0006852	g20905	g20905	g20905				g2718	g2718	g2718	g2079	g2079	g2718	g2718	g2718	g2718	g2718	g2079	g2079	g2079
OG0006853	g20962	g20962	g20962	g29426	mf_12497, mf_6933	6411.g4509, 3901.g4509	g4509	g4509	g4509			g4509	g4509	g4509	g4509	g4509			
OG0006854	g20977	g20977			mf_10095	4555.g6501	g6501	g23287, g6501	g6501			g6501	g23287, g6501	g6501	g6501	g23287, g6501			g4988
OG0006855	g21101, g21100	g21101, g21100	g21100		mf_3048					g37, g40	g37, g40						g40, g37	g37, g40	g37, g40
OG0006856	g8177, g21205	g8177, g21205	g21205, g8177	g21018			g16885	g16885	g16885			g16885	g16885	g16885	g16885	g16885		g22459	
OG0006857	g21355	g21355	g21355			6634.g14982	g14982	g14982	g14982	g13303		g14982	g14982	g14982	g14982	g14982	g13303	g13303	g13303
OG0006858	g21413	g21413	g21413	g24264			g8467	g8467	g8467	g16511	g16511	g8467		g8467	g8467	g8467	g16511	g16511	g16511
OG0006859	g22126	g22126	g22126	g12276			g2861	g2861	g2861	g9327	g9327		g2861	g2861	g2861	g2861	g9327	g9327	g9327
OG0006860	g22282	g22282	g22282				g4086	g4086	g4086	g14090		g4086	g4086	g4086	g4086	g4086	g14090	g14090, g20360	g14090
OG0006861	g22339	g22339	g22339				g1687	g1687	g1687	g10509	g10509	g1687	g1687	g1687	g1687	g1687	g10509	g10509	g10509
OG0006862	g22418	g13221, g22418	g22418		mf_13569		g5041	g5041	g5041	g11343	g11343		g5041		g5041	g5041	g11343	g11343	g11343
OG0006863	g22437	g22437			mf_6539	11803.g11467, 647.g11467	g11467	g11467	g11467		g19338	g11467	g11467	g11467	g11467	g11467	g19338		g19338
OG0006864	g22472	g22472	g22472				g5244	g5244	g5244	g19253	g19253	g5244	g5244	g5244	g5244	g5244	g19253	g19253	g19253
OG0006865	g22564			g14836			g20386	g20386	g20386	g17672	g17672	g20386	g20386	g20386	g20386	g20386	g17672	g17672, g24374	g17672
OG0006866	g22689	g22689	g22689				g59	g59	g59	g16163	g16163	g59	g59	g59	g59	g59	g16163	g16163	g16163
OG0006867	g22766	g22766	g22766	g5765, g4380	mf_3891	6864.g12110, 1915.g12110	g12110	g12110	g12110			g12110	g12110	g12110	g12110	g12110			
OG0006868	g22773			g16529		13536.g3596	g3596	g3596	g3596	g1200	g1200	g3596	g3596	g3596	g3596	g3596	g1200	g1200	g1200
OG0006869	g22846	g22846		g4217			g17500	g17500	g17500	g5460	g5460	g17500	g17500	g17500	g17500	g17500	g5460	g5460	g5460
OG0006870	g22865	g22865	g22865	g14557, g7932	mf_9711					g19093, g19092	g19092, g19093						g19093, g19092	g19092, g19093	g19093, g19092
OG0006871	g22914	g22914	g22914		mf_11834, mf_5320, mf_14229	13595.g3196	g3196	g3196	g3196			g3196	g3196	g3196	g3196	g3196		g20927	
OG0006872	g22992, g26611	g26611, g22992	g22992, g26611	g19740	mf_6105		g521	g521	g521			g521	g521	g521	g521	g521			
OG0006873	g23085	g23085	g23085	g29149, g15100	mf_13720					g19123, g13354	g19123, g13354						g13354, g19123	g19123, g13354	g13354, g19123
OG0006874	g23127	g23127	g23127	g25832, g24529	mf_9152, mf_2991		g9939	g9939	g9939			g9939	g9939	g9939	g9939	g9939		g24135	
OG0006875	g23173	g23173		g5864, g2058, g12792, g28230		9277.g12254, 9671.g12254	g12254	g12254	g12254			g12254	g12254	g12254	g12254	g12254			
OG0006876	g23982, g23463	g23982, g23463	g23463, g23982		mf_5664, mf_15020		g4031	g4031	g4031			g4031	g4031	g4031	g4031	g4031			
OG0006877	g23675	g23675	g23675	g30221			g13145	g13145	g13145	g20294	g20294	g13145		g13145	g13145	g13145	g20294	g20294	g20294
OG0006878	g23756	g23756	g23756	g24157, g14216	mf_8940	4147.g14088	g14088	g14088	g14088			g14088	g14088	g14088	g14088	g14088		g24883	
OG0006879	g23835	g16351	g23835, g16351	g9662		8483.g21418	g21418	g21418	g21418		g8423	g21418	g21418	g21418	g21418	g21418	g8423		
OG0006880	g24203	g24203	g24203				g2594	g2594	g2594	g4717	g4717	g2594	g2594	g2594	g2594	g2594	g4717	g4717	g4717
OG0006881	g9701, g24303	g24303, g9701	g24303	g25595		11324.g9589	g9589	g9589	g9589			g9589	g9589	g9589	g9589	g9589		g21829	
OG0006882	g24326	g24326	g24326				g12358	g12358	g12358	g9021	g9021	g12358	g12358	g12358	g12358	g12358	g9021	g9021	g9021
OG0006883	g24735	g24735	g24735	g10745, g15722	mf_1693					g2853, g9699	g2853, g9699						g9699, g2853	g2853, g9699	g2853, g9699
OG0006884	g24914	g24914	g24914	g3344, g10954	mf_12206	5041.g15801	g15801	g15801	g15801			g15801	g15801	g15801	g15801	g15801		g23135	
OG0006885	g24922	g24922	g24922				g20279	g20279	g20279	g1689	g1689	g20279	g20279	g20279	g20279	g20279	g1689	g1689	g1689
OG0006886	g25161	g25161	g25161	g18203		11139.g13757	g16675	g16675	g16675	g1305	g1305	g16675		g16675	g16675	g16675	g1305	g1305	
OG0006887	g25351		g25351			13654.g7759	g7759	g7759	g7759	g16525	g16525	g7759	g7759	g7759	g7759	g7759	g16525	g16525	g16525
OG0006888	g25354, g1289	g1289, g25354	g25354, g1289	g19649	mf_2509		g12665	g12665	g12665			g12665	g12665	g12665	g12665	g12665			
OG0006889	g25406	g25406	g25406	g16803		8488.g7831, 8489.g13724	g13724	g13724	g13724			g13724	g13724	g13724	g13724	g13724		g5628, g17890	
OG0006890	g25440	g25440	g25440, g14084	g322	mf_7793		g16645	g16645	g16645			g16645	g16645	g16645	g16645	g16645		g23484, g23110	
OG0006891	g25617	g25617			mf_12681	6063.g14113, 14298.g7860, 14297.g14113, 11926.g14113	g7860	g7860	g7860			g7860	g7860	g7860	g7860	g7860		g12039	
OG0006892	g25685	g12051, g25685	g25685, g12051	g14141, g26017		926.g11835	g11835	g11835	g11835			g11835	g11835	g11835	g11835	g11835			
OG0006893	g25762	g25762	g25762	g4054, g4053						g17317, g19276	g17317, g19276		g8585				g17317, g19276	g19276, g17317	g19276, g17317
OG0006894	g25856	g25856	g25856	g18102			g12568	g12568	g12568	g8806	g8806	g12568	g12568	g12568	g12568	g12568	g8806		g8806
OG0006895	g26180	g26180	g26180	g3843, g26685	mf_6953					g2456, g2411	g2411, g2456						g2411, g2456	g2411, g2456	g2411, g2456
OG0006896	g26332	g26332	g26332				g5580	g5580	g5580	g17914	g17914	g5580	g5580	g5580	g5580	g5580	g17914	g17914	g17914
OG0006897	g26750	g26750		g7241			g9653	g9653	g9653	g8394	g8394	g9653	g9653	g9653	g9653	g9653	g8394	g8394	g8394
OG0006898	g26956	g26956	g26956	g20116, g1104	mf_1048					g4417, g4408	g4417, g4408						g4408, g4417	g4417, g4408	g4408, g4417
OG0006899	g26989	g26989, g6135	g6135			8119.g19384	g19384	g19384	g19384	g14578		g19384	g19384	g19384	g19384	g19384	g14578	g14578	
OG0006900	g27004, g29236	g27004, g29236	g29236, g27004		mf_11997	15139.g8587	g8587	g8587	g8587			g8587	g8587	g8587	g8587	g8587			
OG0006901	g27074	g27074	g27074				g7233	g7233	g7233	g1395	g1395	g7233	g7233	g7233	g7233	g7233	g1395	g1395	g1395
OG0006902	g27204		g27204	g15694, g15224	mf_10978, mf_10585	10377.g4190, 16205.g4190	g4190	g4190	g4190			g4190	g4190	g4190	g4190	g4190			
OG0006903	g27205	g27205	g27205	g8969	mf_2143, mf_2916, mf_6191, mf_15051, mf_14880, mf_5024, mf_6345, mf_12625, mf_10924, mf_1660, mf_13094, mf_11900														
OG0006904	g27225	g27225	g27225	g19742, g17857	mf_8324					g7194, g11225	g7194, g11225						g11225, g7194	g11225, g7194	g7194, g11225
OG0006905	g27236	g27236	g27236				g20370	g20370	g20370	g14063	g14063	g20370	g20370	g20370	g20370	g20370	g14063	g14063	g14063
OG0006906	g27464	g27464	g27464			395.g10603	g1997	g1997	g1997		g1909	g1997	g1997	g1997	g1997	g10603, g1997	g1909	g1909	
OG0006907	g27467	g27467, g2858	g2858, g27467	g28905	mf_7822, mf_8692		g14918	g14918	g14918			g14918	g14918	g14918	g14918	g14918			
OG0006908	g27488	g27488	g27488	g6573, g24436	mf_12670					g8687, g4537	g4537, g8687						g8687, g4537	g8687, g4537	g4537, g8687
OG0006909	g27723	g27723	g27723	g14986	mf_1705, mf_1580	16673.g11642	g11642	g11642	g11642			g11642	g11642	g11642	g11642	g11642		g22479	
OG0006910	g28065	g28065	g28065	g4562, g6160, g23224		12377.g1162	g1162	g1162	g1162			g1162	g1162	g1162	g1162	g1162		g23787	
OG0006911	g28148	g28148	g28148				g8198	g8198	g8198	g3087	g3087	g8198	g8198	g8198	g8198	g8198	g3087	g3087	g3087
OG0006912	g28153	g28153	g28153				g4337	g4337	g4337	g849	g849	g4337	g4337	g4337	g4337	g4337	g849	g849	g849
OG0006913	g28262	g28262				14003.g21993	g21993	g21993	g21993	g14842	g14842	g21993	g21993	g21993	g21993	g21993	g14842	g14842	g14842
OG0006914	g28286	g28286	g28286	g21291, g25198		16993.g24565				g8620, g102	g102, g8620						g8620, g102	g102, g8620	g8620, g102
OG0006915	g28287	g28287	g28287	g29033	mf_12514, mf_416					g8619, g103	g8619, g103						g103, g8619	g8619, g103	g8619, g103
OG0006916	g28594	g28594	g28594	g22583, g7272	mf_13562					g19701, g2316	g19701, g2316						g2316, g19701	g2316, g19701	g2316, g19701
OG0006917	g28611	g28611	g24577, g28611	g30018	mf_6159	6986.g24604, 15649.g24604	g24604	g24604	g24604			g24604	g24604	g24604	g24604	g24604			
OG0006918	g28652	g28652	g28652	g25194	mf_6860	12238.g17801	g17801	g17801	g17801			g17801	g17801	g17801	g17801	g17801		g25658, g99	
OG0006919	g28957	g28957, g18526	g28957, g18526	g2642		13084.g16472	g17038	g17038	g17038			g17038	g17038	g17038	g17038	g17038		g24021	
OG0006920	g29157	g29157	g29157	g13533	mf_7469	6199.g2438, 8359.g2438, 3894.g2438	g2438	g2438	g2438			g2438	g2438	g2438		g2438		g25404	
OG0006921	g29259	g29259	g29259				g18789	g18789	g18789	g19972	g19972	g18789	g18789	g18789	g18789	g18789	g19972	g19972	g19972
OG0006922	g29481	g29481	g29481				g5057	g5057	g5057	g12604	g12604	g5057	g5057	g5057	g5057	g5057	g12604	g12604	g12604
OG0006923	g29486	g29486	g29486, g9546	g24152	mf_6735	9800.g10095, 10069.g10095	g10095	g10095	g10095			g10095	g10095	g10095	g10095	g10095			
OG0006924	g359				mf_1751	586.g21400	g21400	g21400	g21400	g13373	g13373	g21400	g21400	g21400	g21400	g21400	g13373	g13373	g13373
OG0006925	g644		g644			93.g12034	g12034	g12034	g12034	g6981	g6981	g12034	g12034	g12034	g12034	g12034	g6981	g6981	g6981
OG0006926	g1767, g884	g884, g1767	g1767	g8045, g6059			g10108	g10108	g10108			g10108	g10108	g10108	g10108	g10108		g5342	
OG0006927	g902, g12610		g12610			10992.g8542	g8542	g8542	g8542	g2387	g2387	g8542	g8542	g8542	g8542	g8542		g2387	g2387
OG0006928	g1144, g19874, g6087	g1144, g19874, g6087	g1144, g19874, g6087		mf_13478					g8271	g8271						g8271	g24079, g8271	g8271
OG0006929	g1655	g1655	g1655				g14603	g14603	g14603	g6695	g6695	g14603	g14603	g14603	g14603	g14603	g6695	g6695	g6695
OG0006930	g1798	g1798	g1798	g14771	mf_2949, mf_896	9614.g801	g801	g801	g801			g801	g801	g801	g801	g801		g1277	
OG0006931	g14707, g1871	g1871, g14707	g14707, g1871	g30535			g18090	g18090	g18090			g18090	g18090	g18090	g18090	g18090		g12887	
OG0006932	g1952		g1952, g3205	g25919, g12470	mf_2028					g1620, g17724	g1620, g17724						g17724, g1620	g1620, g17724	g17724, g1620
OG0006933	g2108	g2108	g2108		mf_13308	2747.g85	g85	g85	g85		g11549	g85	g85	g85	g85	g85		g11549	g11549
OG0006934	g2208			g18623		15403.g3216	g3216	g3216	g3216	g13537	g13537	g3216	g3216	g3216	g3216	g3216	g13537	g13537	g13537
OG0006935	g2526	g2526	g2526	g12284	mf_2349		g3270	g3270	g3270	g2286	g2286		g3270		g3270	g3270	g2286	g2286	g2286
OG0006936	g3017	g3017	g3017				g17368	g17368	g17368	g18051	g18051	g17368	g17368	g17368	g17368	g17368	g18051	g18051	g18051
OG0006937	g27247, g3153	g27247, g3153	g27247, g3153			12237.g17802	g17802	g17802	g17802			g17802	g17802	g17802	g17802	g17802		g24002	
OG0006938	g3171	g3171	g3171				g9568	g9568	g9568	g19450	g19450	g9568	g9568	g9568	g9568	g9568	g19450	g19450	g19450
OG0006939	g3323	g3323	g3323				g5265	g5265	g5265	g9347	g9347	g5265	g5265	g5265	g5265	g5265	g9347	g9347	g9347
OG0006940	g3447, g23974	g3447, g23974	g3447, g23974	g1709		13094.g4282	g4282	g4282	g4282			g4282	g4282	g4282	g4282	g4282			
OG0006941	g4755	g4755	g4755	g20000, g17457	mf_10524	9353.g3399	g3399	g3399	g3399			g3399	g3399	g3399	g3399	g3399		g23620	
OG0006942	g5759	g5759	g5759		mf_8376		g14378	g14378	g14378	g4038	g4038	g14378	g14378		g14378	g14378	g4038	g4038	g4038
OG0006943	g17048, g6561	g17048	g17048, g6561	g4773	mf_12770	4928.g14391	g14391	g14391	g14391			g14391	g14391	g14391	g14391	g14391			
OG0006944	g6706	g6706, g15120	g6706	g28417	mf_9679	731.g23286	g23286	g23286	g23286			g23286	g23286	g23286	g23286	g23286		g2133	
OG0006945	g6709, g11863	g11863	g11863, g6709	g30166						g7294, g13777	g13777, g7294						g13777, g7294	g13777, g7294	g7294, g13777
OG0006946	g6870	g6870	g6870	g5441	mf_2910					g12003, g8994	g12003, g8994						g8994, g12003	g22128, g12003, g8994	g12003, g8994
OG0006947	g7292	g7292, g2550	g7292	g14905, g30468	mf_12994, mf_8323		g12005	g12005	g12005			g12005	g12005	g12005	g12005	g12005			
OG0006948	g7683, g24723	g7683, g24723	g7683	g29556		11019.g14859	g14859	g14859	g14859			g14859	g14859	g14859	g14859	g14859		g862	
OG0006949	g7817	g7817	g7817	g327, g23025, g7651, g14246		4716.g22119	g22119	g22119	g22119			g22119	g22119	g22119	g22119	g22119			
OG0006950	g7835	g7835	g7835	g16701, g17032, g18394	mf_5138	16607.g5233	g5233	g5233	g5233			g5233	g5233	g5233	g5233	g5233			
OG0006951	g7888	g7888	g7888				g7112	g7112	g7112	g371	g371	g7112	g7112	g7112	g7112	g7112	g371	g371	g371
OG0006952	g8519		g8520	g4697, g8955, g19595	mf_1323	3295.g11777	g11777	g11777	g11777			g11777	g11777	g11777	g11777	g11777		g20442	
OG0006953	g9577	g9577	g9577	g7345			g5455	g5455	g5455	g13182	g13182	g5455	g5455	g5455	g5455		g13182	g13182	g13182
OG0006954	g10357	g10357	g17197, g10357	g29119, g16956	mf_4304	1813.g10618	g10618	g10618	g10618			g10618	g10618	g10618	g10618	g10618			
OG0006955	g11575	g11575	g11575	g17371		3536.g13199	g13199	g13199	g13199	g10496	g10496		g13199		g13199	g13199	g10496	g10496	g10496
OG0006956	g26279, g11838	g26279, g11838	g11838, g26279			13290.g15698	g15698	g15698	g15698			g15698	g15698	g15698	g15698	g15698		g23228	
OG0006957	g12421	g12421	g12421	g18602, g2041	mf_9149	1574.g22122	g22122	g22122	g22122			g22122	g22122	g22122	g22122	g22122			g17948
OG0006958	g14303	g14303	g14303				g18878	g18878	g18878	g465	g465	g18878	g18878	g18878	g18878	g18878	g465	g465	g465
OG0006959	g14876	g14876	g14876	g3638	mf_3671	7052.g7615				g3482, g6455	g6455, g3482						g6455, g3482	g3482, g6455	g6455, g3482
OG0006960	g15104	g12767, g15104	g15104	g18730	mf_7041					g2944, g9905	g2944, g9905						g9905, g2944	g9905, g2944	g2944, g9905
OG0006961	g15758	g15758	g15758				g24707	g24707	g24707	g3040	g3040	g24707	g24707	g24707	g24707	g24707	g3040	g3040	g3040
OG0006962	g15813	g14595, g15813	g15813		mf_1747	5285.g2645	g2645	g2645	g2645			g2645	g2645	g2645	g2645	g2645	g6042		g6042
OG0006963	g16532	g16532	g16532			1730.g738, 1731.g5093	g738, g5093	g738, g5093	g738			g738	g738	g738	g738	g5093, g738			
OG0006964	g16595	g22182, g16595	g16595	g8482, g4173		8741.g8357	g8357	g8357	g8357		g4906	g8357	g8357	g8357	g8357	g8357			
OG0006965	g17854	g17854				14746.g16753	g16753	g16753	g16753	g11721	g11721	g16753	g16753	g16753	g16753	g16753	g11721	g11721	g11721
OG0006966	g18702	g18702	g18702	g22032	mf_7837	14359.g23439	g23439	g23439	g23439			g23439	g23439	g23439	g23439	g23439		g4574, g6720	
OG0006967	g19168	g19168	g19168			10650.g13443	g13443	g13443	g13443	g10153	g10153	g13443	g13443	g13443			g10153	g6323, g10153	g10153
OG0006968	g23344, g19418	g19418, g23344	g23344, g19418			496.g13986, 1348.g13986	g13986	g13986	g13986			g13986	g13986	g13986	g13986	g13986			
OG0006969	g20472	g20472	g20472	g15701, g18349		3803.g6183, 768.g6183	g6183	g6183	g6183			g6183	g6183	g6183	g6183	g6183		g5956	
OG0006970	g21540, g21541	g21541, g21540	g21541, g21540			10430.g3838	g3838	g3838	g3838			g3838	g3838	g3838	g3838	g3838		g20045	
OG0006971	g22447	g22447	g22447				g12549	g12549	g12549	g4161	g4161	g12549	g12549	g12549	g12549	g12549	g4161	g4161	g4161
OG0006972	g23358	g23358	g23358				g4088	g4088	g4088	g3949	g3949	g4088	g4088	g4088	g4088	g4088	g3949	g3949	g3949
OG0006973	g24071	g24071	g93, g24071	g17229	mf_50	11783.g10554, 6897.g10554	g10554	g10554	g10554			g10554	g10554	g10554	g10554	g10554			
OG0006974	g24520	g24520, g3333	g24520			3049.g22150				g2404, g6006	g6006, g2404						g6006, g2404	g25664, g6006, g2404	g2404, g6006
OG0006975	g24592	g24592	g24592			5995.g14237	g14237		g14237	g11613	g11613	g14237	g14237	g14237	g14237	g14237	g11613	g11613	g11613
OG0006976	g25854	g25854	g25854				g12395	g12395	g12395	g17331	g17331	g12395	g12395	g12395	g12395	g12395	g17331	g17331	g17331
OG0006977	g26084		g26084		mf_9999		g9920	g9920	g9920	g14900	g14900	g9920	g9920	g9920	g9920	g9920	g14900	g14900	g14900
OG0006978	g26870	g26870, g8756	g26870	g25405, g25670		11278.g9129	g9129	g9129	g9129			g9129	g9129	g9129	g9129	g9129		g21415	
OG0006979	g27175	g27175	g27175	g12942, g4015	mf_3869					g13557, g4078	g13557, g4078						g4078, g13557	g13557, g4078	g4078, g13557
OG0006980		g4954		g12436		11063.g23555	g23555	g23555	g23555	g6809	g6809	g23555	g23555	g23555	g23555	g23555	g6809	g6809	g6809
OG0006981		g7082		g29723		7559.g10605	g10605	g10605	g10605	g1884	g1884	g10605	g10605	g10605	g10605	g10605	g1884	g1884	g1884
OG0006982		g7320		g29971		9516.g9787	g9787	g9787	g9787	g1444	g1444	g9787	g9787	g9787	g9787	g9787	g1444	g1444	g1444
OG0006983		g9027		g7484		9609.g10100	g10100	g10100	g10100	g12461	g12461	g10100	g10100	g10100	g10100	g10100	g12461	g12461	g12461
