	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0008123	g15448	g15448	g15448				g21858, g2177	g2177, g21858	g2177, g21858			g21858, g2177	g2177, g21858	g21858, g2177	g21858, g2177	g21858, g2177			
OG0008124	g16413	g16413	g16413	g21366, g30173, g9911	mf_3239, mf_1615					g11910, g11912	g11912, g11910						g11910, g11912	g5654, g11912, g11910	g11912, g11910
OG0008125	g16794	g16794	g1373, g16794	g26350		6435.g1315	g1315	g1315	g1315	g15048	g15048	g1315	g1315	g1315	g1315	g1315	g15048	g15048	g15048
OG0008126	g20946, g17464, g21238	g21238, g17464, g20946	g17464, g21238, g20946	g29962			g22046	g22046	g22046			g22046	g22046	g22046	g22046	g22046		g13702	
OG0008127	g17678	g17678	g17678	g5912, g21181, g26592			g13676	g13676	g13676	g5148	g5148	g13676	g13676	g13676	g13676	g13676	g5148	g5148	g5148
OG0008128	g17754	g17754	g17754				g14508, g14816	g14508	g14816, g14508			g14816, g14508	g14816, g14508	g14508, g14816	g14508, g14816	g14508, g14816		g14171	
OG0008129	g22864, g17781, g19932	g22864, g17781, g19932	g22864, g19932, g17781	g26389			g21303	g21303	g21303			g21303	g21303	g21303	g21303	g21303		g20474	
OG0008130	g19431	g19431	g19431			11658.g15117, 11659.g15117, 11656.g15117, 11657.g15117, 11654.g15117, 11655.g15117, 11652.g15117, 11653.g15117, 11651.g15117, 11650.g15117, 11660.g15117, 11647.g15117, 11646.g15117, 11649.g15117, 11648.g15117												g20807	
OG0008131	g20320	g20320	g20320				g16812, g16813	g16813, g16812	g16812, g16813			g16813, g16812	g16813, g16812	g16813, g16812	g16812, g16813	g16813, g16812			
OG0008132	g20860	g20860	g20860	g19276, g1005		6362.g2857	g2857	g2857	g2857	g1692	g1692	g2857	g2857	g2857	g2857	g2857	g1692	g1692	g1692
OG0008133	g24943	g24943	g24943	g12399		329.g22006	g22006	g22006	g22006	g20028	g20028	g22006	g22006	g22006	g22006	g22006	g20028	g21477, g20028	g20028
OG0008134	g25854	g25854	g25854	g5320, g16517			g12395	g12395	g12395	g17331	g17331	g12395	g12395	g12395	g12395	g12395	g17331	g24548, g17331	g17331
OG0008135	g26190	g26190	g26190	g28032		12622.g7629, 12618.g16901	g7629	g7629	g7629	g17917	g17917	g7629	g7629	g7629	g7629	g7629	g17917	g17917	g17917
OG0008136	g29357	g29357	g29357	g27142	mf_4262	15682.g23224	g23224	g23224	g23224	g312	g312	g23224	g23224	g23224	g23224	g23224	g312	g312	g312
OG0008137		g6034	g6034	g13531, g17752, g223		2697.g23953	g23953	g23953	g23953	g18107	g18107	g23953	g23953	g23953	g23953	g23953	g18107	g18107	g18107
OG0008138		g18977		g25240, g1557, g20631						g18075, g3743, g6018	g18075, g6018, g3743						g18075, g6018, g3743	g6018, g3743, g18075	g3743, g18075, g6018
OG0008139		g20024, g23845	g20024, g10255		mf_3267, mf_8972	5922.g20954, 7460.g20954	g20954	g24370, g20954	g20954		g14361	g20954	g20954	g20954	g20954	g20954			g17541
OG0008140			g9535				g4507	g4507	g4507	g11083, g11085	g11083, g11085	g4507	g4507	g4507	g4507	g4507	g11083, g11085	g11083, g11085	g11085, g11083
OG0008141			g10686		mf_5607	3812.g914	g914, g1865	g1865, g914	g914, g1865			g1865, g914	g914, g1865	g1865, g914	g1865, g914	g1865, g914			
OG0008142				g612	mf_6680, mf_20, mf_2716	3785.g10269, 3786.g12491	g10269	g10269	g10269	g8973	g8973	g10269	g10269	g10269	g10269	g10269	g8973	g8973	g8973
OG0008143				g1298, g5978, g18434	mf_10606					g19171, g5980, g2721	g5980, g19171, g2721						g5980, g2721, g19171	g19171, g5980, g2721	g19171, g2721, g5980
OG0008144				g1573, g18253		12106.g18216, 12107.g4140	g4140, g18216	g4140, g18216	g18216, g4140			g4140, g18216	g4140	g18216, g4140	g18216, g4140	g4140, g18216			
OG0008145				g14270, g12141, g2781		10013.g19500, 2872.g19500, 7781.g19500	g19500	g19500	g19500	g1509	g1509	g19500	g19500	g19500	g19500	g19500	g1509	g1509	g1509
OG0008146				g10731, g2811, g4363, g14741, g2798, g13875	mf_9358, mf_14537, mf_6092, mf_13777	6020.g18792	g18792	g18792	g18792			g18792	g18792	g18792	g18792	g18792			
OG0008147				g13014, g13009, g3690, g3692, g6572, g11842, g2906	mf_7365, mf_10413					g18463, g5756	g5756, g18463						g5756, g18463	g5756, g18463	g18463, g5756
OG0008148				g23599, g27633, g3108, g19928	mf_5774	11120.g10450, 11121.g10441	g10450		g10450	g15156		g10450	g10450	g10450	g10450	g10450	g15156	g20924, g15156	g15156
OG0008149				g13237, g3411		1520.g11506, 1521.g3291	g3291, g11506	g11506, g3291	g3291, g11506			g11506, g3291	g3291, g11506	g3291, g11506	g11506	g3291, g11506			
OG0008150				g4105, g5690		13228.g12887	g21645, g12887	g12887, g21645	g12887, g21645			g12887, g21645	g12887, g21645	g21645, g12887	g12887, g21645	g12887, g21645			
OG0008151				g26661, g5534, g22630	mf_6353, mf_2051	16908.g12042	g12042	g12042	g12042	g13237	g13237	g12042	g12042	g12042	g12042	g12042	g13237	g13237	g13237
OG0008152				g6744, g5625	mf_9313, mf_10419	958.g24387, 4449.g24387	g24387	g24387	g24387	g11118	g11118	g24387	g24387	g24387	g24387	g24387	g11118	g11118	g11118
OG0008153				g6089, g11136	mf_9115		g10868, g3968	g3968, g10868	g3968, g10868			g3968, g10868	g10868, g3968	g3968, g10868	g3968, g10868	g3968, g10868			
OG0008154				g6243	mf_9331, mf_10982, mf_10540	4351.g6595, 12009.g9605	g9605	g9605	g9605	g15432	g15432	g9605	g9605	g9605	g9605	g9605	g15432	g15432	g15432
OG0008155				g6751		6423.g16969	g8038, g16969	g16969, g8038	g16969, g8038			g8038, g16969	g8038, g16969	g16969, g8038	g16969, g8038	g16969, g8038		g23560	
OG0008156				g20377, g7012	mf_6435	2589.g797, 2588.g16155, 2584.g11961	g11961	g11961	g11961	g6387	g6387	g11961	g11961	g11961	g11961	g11961	g6387	g6387	g6387
OG0008157				g19562, g7022	mf_10966		g12397, g13979	g12397, g13979	g12397, g13979			g12397, g13979	g13979	g12397, g13979	g13979, g12397	g12397, g13979		g23266	
OG0008158				g8307, g28962			g13131, g3507	g13131, g3507	g3507, g13131			g3507, g13131	g13131, g3507	g13131, g3507	g13131, g3507	g13131, g3507		g22438	
OG0008159				g9879, g26885	mf_2081	3126.g12770	g12770, g5585	g12770	g5585, g12770			g5585, g12770	g5585, g12770	g12770, g5585	g12770, g5585	g12770, g5585			
OG0008160				g10206	mf_9748	3440.g24074	g24074, g14599	g24074, g14599	g24074, g14599			g24074, g14599	g14599, g24074	g24074, g14599	g24074, g14599	g14599, g24074			
OG0008161				g11038, g19862		13593.g5339	g5339, g21998	g5339, g21998	g5339, g21998			g5339, g21998	g5339, g21998	g5339, g21998	g5339, g21998	g5339, g21998			
OG0008162				g11637, g14292	mf_2737	8150.g19966, 8149.g20928	g19966	g19966	g19966	g5083	g5083	g19966	g19966	g19966	g19966	g19966, g20928	g5083	g5083	g5083
OG0008163				g11977, g27127, g23396, g23397	mf_12468	537.g6162	g6162	g6162	g6162	g5737	g5737	g6162	g6162	g6162	g6162	g6162	g5737	g5737	g5737
OG0008164				g14718			g24502	g24502	g24502	g11214, g16451	g16451, g11214	g24502	g24502	g24502	g24502	g24502	g16451, g11214	g16451, g11214	g16451, g11214
OG0008165				g15840	mf_2632	14067.g23961				g11959, g11957, g3007	g3007, g11959, g11957					g23961	g3007, g11957, g11959	g3007, g11959, g11957	g3007, g11957, g11959
OG0008166				g16319		10592.g18830, 10591.g10240	g18830, g10240	g18830, g10240	g18830, g10240			g18830, g10240	g18830, g10240	g18830, g10240	g18830, g10240	g10240, g18830			
OG0008167				g17622		10786.g15188, 10787.g18885	g15188, g18885	g15188, g18885	g15188, g18885			g18885, g15188	g18885, g15188	g15188, g18885	g15188, g18885	g18885, g15188			
OG0008168				g18363	mf_10738	2055.g1581	g1581, g8282	g1581, g8282	g1581, g8282			g1581, g8282	g1581, g8282	g8282, g1581	g8282, g1581	g1581, g8282			
OG0008169				g23093, g30182, g18469, g23016			g22007	g22007	g22007	g18510	g18510	g22007	g22007	g22007	g22007	g22007	g18510	g25099, g18510, g21460	g18510
OG0008170				g19157	mf_3935	13909.g10891	g15115, g10891	g10891, g15115	g10891, g15115			g10891, g15115	g15115, g10891	g15115, g10891	g10891, g15115	g10891, g15115			
OG0008171				g19230		4985.g10608, 4984.g10613	g10613, g10608	g10608, g10613	g10608, g10613			g10613, g10608	g10613, g10608	g10608, g10613	g10608, g10613	g10608, g10613			
OG0008172				g27006, g19555			g3651	g3651	g3651	g5495, g5499	g5499, g5495	g3651		g3651	g3651	g3651	g5499, g5495	g5499, g5495	g5495, g5499
OG0008173				g20234, g20238	mf_12509, mf_668	9151.g4518	g4518	g4518	g4518	g9610	g9610	g4518	g4518	g4518	g4518	g4518	g9610	g24213, g9610	g9610
OG0008174				g23017	mf_10672	6646.g8868, 6215.g8868, 6214.g15402	g15402, g8868	g15402, g8868	g15402, g8868			g15402	g8868, g15402	g15402	g8868, g15402	g8868, g15402			
OG0008175				g23725	mf_2701		g21602, g13685	g21602, g13685	g13685, g21602			g13685, g21602	g13685, g21602	g21602, g13685	g13685, g21602	g21602, g13685		g21964	
OG0008176				g23926	mf_14189	4879.g6274	g6274, g22588	g22588, g6274	g6274, g22588			g6274, g22588	g6274, g22588	g22588, g6274	g22588, g6274	g22588, g6274			
OG0008177				g26504		10247.g17022, 10246.g18714	g18714, g17022	g18714, g17022	g18714, g17022			g18714, g17022	g17022, g18714	g18714, g17022	g17022, g18714	g18714, g17022			
OG0008178				g27901	mf_1457	14058.g12453	g14532, g12453	g14532, g12453	g12453, g14532			g12453, g14532	g12453, g14532	g14532, g12453	g14532, g12453	g12453, g14532			
OG0008179				g29657		16779.g4513, 16778.g8900	g4513, g8900	g4513, g8900	g8900, g4513			g8900, g4513	g8900, g4513	g4513, g8900	g4513, g8900	g4513, g8900			
OG0008180				g8922, g8926		9271.g14293	g14403, g14293	g14293, g14403	g14403, g14293			g14293, g14403	g14403, g14293	g14293, g14403	g14403, g14293	g14403, g14293			
OG0008181				g9730		15834.g17137, 15835.g16435	g16435, g17137	g17137, g16435	g16435, g17137			g16435, g17137	g16435, g17137	g16435, g17137	g16435, g17137	g16435, g17137			
OG0008182				g13704, g25072		16016.g14659	g10663, g14659	g14659, g10663	g14659, g10663			g14659, g10663	g10663, g14659	g14659, g10663	g14659, g10663	g14659, g10663			
OG0008183				g20427, g14723		298.g10562, 299.g10560	g10560, g10562	g10562, g10560	g10560, g10562			g10560, g10562	g10562	g10562, g10560	g10560, g10562	g10560, g10562			
OG0008184				g15603		5743.g10020, 5742.g10017	g10020, g10017	g10020, g10017	g10020, g10017			g10017, g10020	g10017, g10020	g10020, g10017	g10020, g10017	g10017, g10020			
OG0008185				g22547, g17452		9561.g18667	g20586, g18667	g20586, g18667	g20586, g18667			g20586, g18667	g20586, g18667	g18667, g20586	g20586, g18667	g18667, g20586			
OG0008186				g22466		16710.g20214	g20213, g20214	g20214, g20213	g20214, g20213			g20214, g20213	g20214	g20213, g20214	g20214, g20213	g20213, g20214		g23318, g22725	
OG0008187				g24550		11313.g19520, 11312.g19992	g19520, g19992	g19520, g19992	g19520, g19992			g19520, g19992	g19520, g19992	g19992, g19520	g19520, g19992	g19992, g19520			
OG0008188				g26578	mf_13712	15830.g17138	g17138, g16436	g17138, g16436	g16436, g17138			g16436, g17138	g16436, g17138	g17138, g16436	g16436, g17138	g17138, g16436			
OG0008189				g28524		14312.g17392, 14313.g20687	g17392, g20687	g20687, g17392	g17392, g20687			g17392, g20687	g17392, g20687	g17392, g20687	g20687, g17392	g20687, g17392			
OG0008190				g29236		12459.g16520	g16520, g20377	g20377, g16520	g20377, g16520			g20377, g16520	g20377, g16520	g16520, g20377	g16520, g20377	g20377, g16520		g5691	
OG0008191					mf_10071		g10416	g10416	g10416	g9665, g10213	g9665, g10213	g10416	g10416	g10416	g10416	g10416	g9665, g10213	g10213, g9665	g10213, g9665
OG0008192					mf_4165		g16088	g16088	g16088	g7228, g18730	g7228, g18730	g16088	g16088	g16088	g16088	g16088	g7228, g18730	g18730, g7228	g7228, g18730
OG0008193					mf_1832, mf_2285	15805.g20795	g20795, g18368	g18368, g20795	g18368, g20795			g20795, g18368	g20795, g18368	g20795, g18368	g18368, g20795	g20795, g18368			
OG0008194					mf_1933	7509.g15236, 7510.g15235	g15235, g15236	g15236	g15236, g15235			g15236, g15235	g15235, g15236	g15236, g15235	g15235, g15236	g15236, g15235		g25312	
OG0008195					mf_4562, mf_14420, mf_7958		g6884, g11449	g6884, g11449	g11449, g6884			g11449, g6884	g11449, g6884	g6884, g11449	g6884, g11449	g6884, g11449			
OG0008196					mf_4220	10795.g18037	g9810, g18037	g18037, g9810	g18037, g9810			g18037, g9810	g18037, g9810	g18037, g9810	g9810, g18037	g9810, g18037		g23443	
OG0008197					mf_6194	8688.g17618, 8679.g17619, 12192.g17618	g17619, g17618	g17619, g17618	g17618, g17619			g17618, g17619	g17618	g17619, g17618	g17618, g17619	g17618, g17619			
OG0008198					mf_2865	10295.g22056	g22056	g22056	g22056	g9640, g13666	g13666	g22056	g22056	g22056	g22056	g22056	g13666, g9640	g9640, g13666	g13666, g9640
OG0008199					mf_9906	7807.g17187, 7809.g24156	g24156	g24156	g24156	g17011	g17011	g24156, g17187	g24156	g24156	g24156	g24156, g17187	g17011	g17011, g21052	g17011
OG0008200					mf_9691	499.g12403, 500.g17424	g17424, g12403	g12403, g17424	g12403, g17424			g12403, g17424	g12403, g17424	g17424, g12403	g12403, g17424	g17424, g12403			
OG0008201					mf_7933		g20613	g20613	g20613	g1029, g7020	g7020, g1029	g20613	g20613	g20613	g20613	g20613	g7020, g1029	g1029, g7020	g7020, g1029
OG0008202					mf_11957	5482.g15495, 13156.g15495, 389.g15495, 4775.g15495, 4934.g15495, 2422.g15495, 4933.g15495, 2871.g15495, 13177.g15495, 7779.g15495	g15495	g15495	g15495			g15495	g15495	g15495	g15495	g15495			
OG0008203					mf_8913	16508.g3681, 16507.g8986	g3681, g8986	g8986, g3681	g3681, g8986			g8986, g3681	g8986, g3681	g3681, g8986	g8986, g3681	g8986, g3681			
OG0008204					mf_6987	9894.g19547	g19545, g19547	g19547, g19545	g19547, g19545			g19545, g19547	g19547, g19545	g19545, g19547	g19545, g19547	g19547, g19545		g24536	
OG0008205						2838.g20362, 2847.g15791	g20362, g15791	g15791, g20362	g15791, g20362			g15791, g20362	g20362, g15791	g20362, g15791	g20362, g15791	g20362, g15791		g17745	
OG0008206						5340.g17437, 5342.g12412, 5341.g4501	g4501, g17437	g4501, g17437	g4501, g17437			g17437, g4501	g17437, g4501	g17437, g4501	g4501, g17437	g17437, g4501			
OG0008207						7413.g14631, 7411.g19706	g14631, g19706	g14631, g19706	g19706, g14631			g14631, g19706	g14631, g19706	g14631, g19706	g14631, g19706	g14631, g19706			g12107
OG0008208						7414.g16481, 7415.g16482	g16481, g16482	g16482, g16481	g16481, g16482			g16481, g16482	g16481, g16482	g16481, g16482	g16482, g16481	g16481, g16482		g25568	
OG0008209						9069.g13363, 9070.g13362	g13363, g13362	g13362	g13362, g13363	g19909	g19909	g13362	g13362	g13362	g13363, g13362	g13363, g13362	g19909	g19909	g19909
OG0008210						9705.g6813	g6813	g6813	g6813	g4775, g8636	g4775, g8636	g6813	g6813	g6813	g6813	g6813	g4775, g8636	g4775, g8636	g8636, g4775
OG0008211						14547.g23468	g23468	g23468	g23468	g19485, g12088	g19485, g12088	g23468	g23468	g23468	g23468	g23468	g12088, g19485	g12088, g19485	g19485, g12088
OG0008212						16430.g7407, 1237.g18110, 1238.g7407	g7407, g18110	g18110, g7407	g7407, g18110			g18110	g7407, g18110	g18110	g18110, g7407	g18110, g7407		g9429, g15842	
OG0008213						6551.g13334, 6550.g16213	g13334, g16213	g16213, g13334	g13334, g16213			g13334, g16213	g13334, g16213	g13334, g16213	g13334, g16213	g16213, g13334		g18693	
OG0008214						7077.g658, 7082.g662	g662, g658	g658, g662	g658, g662			g658, g662	g662, g658	g658, g662	g658, g662	g658, g662		g17878	
OG0008215						10929.g1965, 10930.g1964	g1965, g1964	g1964, g1965	g1965, g1964			g1965, g1964	g1965, g1964	g1965, g1964	g1964, g1965	g1965, g1964		g7859	
OG0008216						12217.g19449	g17797, g19449	g19449, g17797	g17797, g19449			g19449, g17797	g19449, g17797	g17797, g19449	g17797, g19449	g23978, g19449, g17797		g22098	
OG0008217						15623.g19598, 15622.g3343	g19598, g3343	g19598, g3343	g19598, g3343			g3343, g19598	g19598, g3343	g19598, g3343	g3343, g19598	g19598, g3343		g13589	
OG0008218	g17335, g17337, g44	g17335, g44	g44, g17337, g17335	g4219, g20915			g8010	g8010	g8010			g8010	g8010	g8010	g8010	g8010			
OG0008219	g137	g137	g137	g10490	mf_10182		g6277	g6277	g6277	g19008	g19008	g6277	g6277	g6277	g6277	g6277	g19008	g19008	g19008
OG0008220	g24990, g148	g148, g24990	g24990, g148	g23149, g12235	mf_173	9636.g22650	g22650	g22650	g22650			g22650	g22650	g22650	g22650	g22650			
OG0008221	g253	g253	g253	g15484, g15540	mf_6226	15640.g4228, 15639.g17055, 15638.g9138, 15046.g9138	g9138	g9138	g9138			g9138	g9138	g9138	g9138	g9138			
OG0008222	g397	g397	g397	g1328			g8707	g8707	g8707	g4852	g4852	g8707	g8707	g8707	g8707	g8707	g4852	g4852, g23046	g4852
OG0008223	g407	g407	g407	g2708		14176.g5024	g5024	g5024	g5024	g17952	g17952	g5024	g5024	g5024	g5024	g5024	g17952	g17952	g17952
OG0008224	g499	g499		g5911	mf_14111	7697.g285	g285	g285	g285	g737	g737	g285	g285	g285	g285	g285	g737	g737	g737
OG0008225	g510	g510	g510	g8958	mf_14394		g1833	g1833	g1833	g5805	g5805	g1833	g1833	g1833	g1833	g1833	g5805	g5805	g5805
OG0008226	g548	g548	g548	g14646, g4240, g21396, g15615, g29482	mf_5369	12060.g11686	g11686	g11686	g11686			g11686	g11686	g11686	g11686	g11686			
OG0008227	g5335, g560	g560, g5335	g5335, g560	g3963, g12591						g8359, g6066	g8359, g6066						g8359, g6066	g6066, g8359	g6066, g8359
OG0008228	g606, g15821	g606, g15821	g15821, g606, g20901		mf_6870					g6149, g1986	g1986, g6149						g6149, g1986	g1986, g6149	g6149, g1986
OG0008229	g610	g610	g610	g8191			g16694	g16694	g16694	g19640	g19640	g16694	g16694	g16694	g16694	g16694	g19640	g19639, g19640	g19640
OG0008230	g636	g636	g636	g19376	mf_1355		g10573	g12563, g10573	g10573			g12563, g10573	g12563, g10573	g10573, g12563	g10573, g12563	g10573			
OG0008231	g13233, g671, g667	g13233, g671, g667	g671, g13233	g13692, g3076, g13690	mf_13867, mf_8820					g592	g592						g592	g592	g592
OG0008232	g812, g827	g812, g827	g827, g812	g1139		7061.g1363, 7060.g5892	g1363	g1363	g1363			g1363	g1363	g1363	g1363	g1363		g21926	
OG0008233	g974	g974	g974	g11642			g1717	g1717	g1717	g3475	g3475	g1717	g1717	g1717	g1717	g1717	g3475	g20506, g3475	g3475
OG0008234	g9161, g14771, g1077	g1077, g9161	g9161	g28374		10738.g19328, 10740.g258	g258	g258	g258			g258	g258	g258	g258	g258		g8468	
OG0008235	g1086	g1086	g1086	g5492, g18890	mf_6397, mf_1313, mf_14269, mf_13921	14672.g15454	g15454	g15454	g15454			g15454	g15454	g15454	g15454	g15454			
OG0008236	g1255, g6763	g1255	g1255, g6763	g7758, g10641	mf_9091	851.g5012	g5012	g5012	g5012			g5012	g5012	g5012	g5012	g5012		g3030	
OG0008237	g1299	g1299	g1299	g7815, g22448, g19471, g4196						g15681, g7493	g7493, g15681						g15681, g7493	g23081, g15681, g7493	g7493, g15681
OG0008238	g11990, g1357	g11990, g1357	g1357, g11990	g3723, g3203, g17652	mf_9998		g10157	g10157	g10157			g10157	g10157	g10157	g10157	g10157			
OG0008239	g1365	g1365	g1365	g27192		2503.g15658	g15658	g15658	g15658	g4421	g4421	g15658	g15658	g15658	g15658	g15658	g4421	g4421	g4421
OG0008240	g1378, g2702	g2702, g1378	g2702, g1378	g10844, g4963						g8247, g9355	g9355, g8247						g9355, g8247	g9355, g8247	g9355, g8247
OG0008241	g11070, g1403	g1403, g11070	g1403, g11070	g901, g3774	mf_14279	9045.g1400	g1400	g1400	g1400			g1400	g1400	g1400	g1400	g1400			
OG0008242	g1559	g1559	g1559	g6727	mf_1953		g11999	g11999	g11999	g2355	g2355	g11999	g11999	g11999	g11999	g11999	g2355	g2355	g2355
OG0008243	g1634	g1634	g1634	g24878		6282.g4137	g4137	g4137	g4137	g6603	g6603	g4137	g4137	g4137	g4137	g4137	g6603	g6603	g6603
OG0008244	g27547, g1693	g1693, g27547	g1693, g27547	g3290	mf_13394		g15752	g15752	g15752			g15752	g15752	g15752	g15752	g15752		g25206, g21069	
OG0008245	g1718, g2294	g1718, g2294	g1718, g2294	g11044, g13865	mf_8086	10771.g22089	g22089	g22089	g22089			g22089	g22089	g22089	g22089	g22089			
OG0008246	g4888, g1732	g1732, g4888	g4888, g1732		mf_2847					g5107, g5112	g5107, g5112					g23424	g5107, g5112	g5107, g5112	g5107, g5112
OG0008247	g1749, g24430	g24430, g1749	g1749, g24430	g2586		4954.g16632				g6612, g9648	g6612, g9648						g6612, g9648	g9648, g6612	g6612, g9648
OG0008248	g1793	g1793	g1793	g23122, g9617	mf_4983	14953.g15519, 14954.g15414	g15414	g15414	g15414			g15414	g15414	g15414	g15414	g15414		g22259, g21488	
OG0008249	g1828	g1828	g1828				g17352, g19596	g17352, g19596	g19596, g17352			g17352, g19596	g17352	g19596, g17352	g17352, g19596	g17352, g19596			
OG0008250	g1834, g24820	g1834, g24820	g24820, g1834	g17191	mf_5199, mf_8138	3264.g21796	g21796	g21796	g21796			g21796	g21796	g21796	g21796	g21796			
OG0008251	g2005	g2005	g2005	g16648, g956			g3243	g3243	g3243	g2833	g2833	g3243	g3243	g3243	g3243	g3243	g2833	g2833	g2833
OG0008252	g2193, g2195	g2195	g2195, g2193	g13291, g2267	mf_295	12670.g14173, 11946.g14173	g14173	g14173	g14173			g14173	g14173	g14173	g14173	g14173			
OG0008253	g2244, g26200, g7215	g7215, g2244	g2244, g7215	g10507, g6359						g12131, g12837	g12837						g12837, g12131	g12131, g12837	g12131, g12837
OG0008254	g2372, g8141, g8144	g2372, g8141	g2372, g8141	g7411, g7415	mf_7914, mf_6260	16720.g21970				g17591	g17591						g17591	g4093, g17591	g17591
OG0008255	g2586	g2586	g2586	g21276	mf_1600		g12134	g12134	g12134	g10002	g10002	g12134	g12134	g12134	g12134	g12134	g10002	g10002	g10002
OG0008256	g2618, g15883, g8653	g8653, g2618, g15883	g8653, g2618, g15883			3611.g13969	g13969	g13969	g13969			g13969	g13969	g13969	g13969	g13969			
OG0008257	g2641	g2641	g2641	g15571		12825.g19875	g19875	g19875	g19875	g4449	g4449	g19875	g19875	g19875	g19875	g19875	g4449	g4449	g4449
OG0008258	g2804	g2804	g2804	g8504		5634.g17391	g17391	g17391	g17391	g10778	g10778	g17391	g17391	g17391	g17391	g17391	g10778	g10778	g10778
OG0008259	g2837	g2837	g2837	g28509		819.g11846	g11846	g11846	g11846	g8745	g8745	g11846	g11846	g11846	g11846	g11846	g8745	g8745	g8745
OG0008260	g2969	g2969	g2969	g5100			g5928	g5928	g5928	g5407	g5407	g5928	g5928	g5928	g5928	g5928	g5407	g5407, g4433	g5407
OG0008261	g2972, g8011	g2972, g8011	g2972, g8011		mf_5466, mf_10789, mf_10114	9816.g8813	g8813	g8813	g8813			g8813	g8813	g8813	g8813	g8813			
OG0008262	g27329, g3008	g27329, g3008	g3008, g27329	g3714, g18699			g1635	g1635	g1635			g1635	g1635	g1635	g1635	g1635		g25492, g21856	
