	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0005369	g20447, g20446, g5005	g20447, g5005	g5005	g22679, g22680, g15417	mf_13779	g12735	g19427	g19427	g19427	g16709	g16709	g19427	g19427	g19427	g19427	g19427	g16709	g16709	g16709
OG0005370	g5063	g5063	g5063	g14117	mf_5592		g10864, g15787	g15787, g10864	g10864, g15787	g13464	g13464	g15787	g10864, g15787	g15787	g15787, g10864	g10864, g15787	g13464	g13464	g13464
OG0005371	g5106	g5106	g5106	g25169	mf_4803	g7385	g6265	g6265	g6265	g13871, g8060	g8060, g13871	g6265	g6265	g6265	g6265	g6265	g8060, g13871	g13871, g8060	g13871, g8060
OG0005372	g5119, g8848	g8848, g5119	g8848, g5119	g10111, g4665	mf_7656	g2087	g11878	g11878	g11878	g459	g459	g11878	g11878	g11878	g11878	g11878	g459	g459, g12027	g459
OG0005373	g5173, g25984	g5173, g25984	g25984, g5173	g6347, g18162, g1244, g8116, g30206, g18567	mf_7453	g10791	g9051	g9051	g9051			g9051	g9051	g9051	g9051	g9051		g15453, g24942	
OG0005374	g5202	g5202	g5202	g15570, g22198		g4129	g15097	g15097	g15097	g4450, g10396	g4450	g15097	g15097	g15097	g15097	g15484, g15097	g10396, g4450	g4450, g10396	g10396, g4450
OG0005375	g20272, g5342	g20272, g5342	g5342, g20272	g13543, g19842	mf_3932	g10559, g10409	g12241	g12241	g12241	g3641	g3641	g12241	g12241	g12241	g12241	g12241	g3641	g3641	g3641
OG0005376	g12602, g5404	g5404, g12602	g12602, g5404	g954, g15156		g13131, g13735	g16711, g15404	g15404, g16711	g16711, g15404			g15404	g16711, g15404	g15404	g16711, g15404	g15404, g16711			
OG0005377	g5483, g20874, g10499	g5483, g20874	g20874, g5483	g19627, g7686, g8019, g8020, g3919, g19906		g715				g15099, g17104	g17104, g15099						g15099, g17104	g15099, g17104	g17104, g15099
OG0005378	g5497	g5497	g12575, g5497	g29849, g21591, g15248	mf_9294, mf_8073		g10903	g10903	g10903	g13093, g13092	g13092	g10903	g10903	g10903	g10903	g10903	g13092	g13092, g23867	g13092
OG0005379	g5635	g5635	g5635	g14710	mf_6334	g11250	g4922	g4922	g4922	g8526, g14813	g8526, g14813	g4922	g4922	g4922	g4922	g4922	g8526, g14813	g8526, g14813	g8526, g14813
OG0005380	g5676	g5676	g5676	g15349	mf_11648	g8305	g14185	g14185	g14185	g16589, g14499	g14499, g16589	g14185	g14185	g14185	g14185	g14185	g14499, g16589	g14499, g16589	g16589, g14499
OG0005381	g17687, g5776	g17687	g17687, g5776		mf_6007		g9179	g9179	g9179	g5481, g13617	g5481, g13617	g9179	g9179	g9179	g9179	g9179	g13617, g5481	g5481, g13617	g13617, g5481
OG0005382	g5803	g5803	g5803				g14591, g1764	g1764, g14591	g14591, g1764	g585	g585	g14591, g1764	g14591, g1764	g1764, g14591	g14591, g1764	g14591, g1764	g585	g585	g585
OG0005383	g5983, g19524	g5983, g19524	g5983, g19524	g10785, g18351	mf_12466	g12049	g4778	g4778	g4778	g13483	g13483	g4778	g4778	g4778	g4778	g4778	g13483	g13483, g24865	g13483
OG0005384	g6036, g8004	g8004, g6036	g8004, g6036	g9948, g26869, g17750		g6134	g23393	g23393	g23393	g5020	g5020	g23393	g23393	g23393	g23393	g23393	g5020	g22295, g5020	g5020
OG0005385	g6139	g6139	g6139		mf_11043					g9064, g15892, g17892, g4972	g15892, g9064, g4972, g17892						g17892, g9064, g15892, g4972	g9064, g17892, g4972, g15892	g4972, g15892, g17892, g9064
OG0005386	g6165	g6165	g6165	g15671, g3177		g10445	g14635	g14635	g14635	g3527, g3236	g3527, g3236	g14635	g14635	g14635	g14635	g14635	g3236, g3527	g3236, g3527	g3527, g3236
OG0005387	g19899, g19898, g6258	g19899, g6258	g19899, g6258	g10425, g12979		g10835	g15861	g15861	g15861	g7259	g7259	g15861	g15861	g15861	g15861	g15861	g7259	g21872, g7259	g7259
OG0005388	g6459	g6459	g6459	g15630, g2645	mf_15013		g436	g436	g436	g8159, g10130	g8159, g10130	g436	g436	g436	g436	g436	g10130, g8159	g10130, g8159	g10130, g8159
OG0005389	g6480	g6480	g6480			g11219	g1036, g1037	g1036, g1037	g1036, g1037	g11904	g11904	g1036	g1036, g1037	g1037, g1036	g1036, g1037	g1036, g1037	g11904	g11904	g11904
OG0005390	g6503, g22513	g22513	g22513	g12163	mf_11071	g5127	g15563	g15563	g15563	g11046, g8997	g11046, g8997	g15563		g15563	g15563	g15563	g8997, g11046	g8997, g11046	g11046, g8997
OG0005391	g6565	g6565	g6565	g22454, g2604	mf_2262, mf_9471, mf_13676, mf_5808	g10044	g9057	g9057	g9057	g663	g663	g9057	g9057	g9057	g9057	g9057	g663	g663, g22049	g663
OG0005392	g6728, g17184, g22496	g17184, g22496, g6728	g17184, g6728, g22496	g5656, g5712	mf_2103	g2062				g1179, g9902	g1179, g9902					g19341	g1179, g9902	g9902, g1179	g1179, g9902
OG0005393	g25060, g6773	g25060, g6773	g25060, g6773	g9914		g9055	g13693, g930	g930, g13693	g13693, g930			g13693, g930	g13693, g930	g13693, g930	g930, g13693	g13693		g24642	
OG0005394	g14488, g6785	g6785, g14488	g6082, g6785, g14488	g14263, g24129, g30505, g22606		g10948	g14958, g2033	g2033, g14958	g14958			g14958	g14958	g2033, g14958	g14958	g14958		g25001	
OG0005395	g6849	g6849	g6849	g18482	mf_6130	g10311	g15065	g15065	g15065	g5184, g13867	g5184, g13867	g15065	g15065	g15065	g15065	g15065	g13867, g5184	g5184, g13867	g13867, g5184
OG0005396	g26830, g6907	g6907, g26830	g6907, g26830	g21536, g2295	mf_2101	g7144	g12104	g12104	g12104	g16972	g16972	g12104	g12104	g12104	g12104	g12104	g16972	g24832, g16972	g16972
OG0005397	g7061	g7061	g7061	g14211, g2591	mf_3359		g19856	g19856	g19856	g614, g4036	g614, g4036	g19856	g19856	g19856	g19856	g19856	g614, g4036	g4036, g614	g614, g4036
OG0005398	g22606, g7075	g7075, g22606	g7075, g22606	g1058, g24165	mf_8219	g9721, g5363	g12265	g12265	g12265	g12470	g12470	g12265	g12265	g12265	g12265	g12265	g12470	g12470	g12470
OG0005399	g7099, g28445	g7099, g28445	g7099, g28445	g25880, g22775	mf_11500	g308	g23793	g23793	g23793	g3483	g3483	g23793	g23793	g23793	g23793	g23793	g3483	g3483, g22863	g3483
OG0005400	g7307, g7310	g7310, g7307	g7310, g7307	g25640	mf_1201	g2753, g8656	g22338	g22338	g22338	g9575	g9575	g22338	g22338	g22338	g22338	g22338	g9575	g9575, g21143	g9575
OG0005401	g8793, g7355	g7355, g8793	g8793, g7355	g339, g18069	mf_3285	g4551, g1279	g2974	g2974	g2974	g4942	g4942	g2974	g2974	g2974	g2974	g2974	g4942	g4942	g4942
OG0005402	g7404	g7404	g7404	g15006, g7264		g11904	g8209	g8209	g8209	g13262, g4960	g4960, g13262	g8209	g8209	g8209	g8209	g8209	g4960, g13262	g4960, g13262	g4960, g13262
OG0005403	g13047, g7418	g7418, g13047	g13047, g7418	g6271		g11076	g2368, g20452	g20452, g2368	g2368, g20452			g2368, g20452	g2368, g20452	g20452, g2368	g2368, g20452	g2368, g20452			
OG0005404	g7934, g26268, g7430	g7430, g26268	g26268, g7430	g16629, g15373	mf_10332	g3244	g4365	g4365	g4365	g10518	g10518	g4365	g4365	g4365	g4365	g4365	g10518	g10518	g10518
OG0005405	g7440	g7440	g7440	g26159, g2546	mf_9843		g10264	g10264	g10264	g1776, g20334	g1776, g20334	g10264	g10264	g10264	g10264	g10264	g20334, g1776	g1776, g20334	g20334, g1776
OG0005406	g8077, g7473	g8077, g7473	g7473, g8077	g28723, g9376, g23579		g14357	g15344	g15344	g15344	g11653	g11653	g15344	g15344	g15344	g15344	g15344	g11653	g11653, g22330	g11653
OG0005407	g7501	g7501	g7501	g23614, g21797, g24128	mf_13930		g19319, g3381	g3381, g19319	g3381, g19319			g19319, g3381	g19319, g3381	g3381, g19319	g3381, g19319	g3381, g19319		g10636	
OG0005408	g11780, g7523, g20742	g11780, g20742	g20742, g11780	g29419	mf_5641	g11144, g1090	g11251	g11251	g11251	g10666	g10666	g11251	g11251	g11251	g11251	g11251	g10666	g10666	g10666
OG0005409	g7620	g7620	g7620	g6660, g2926		g8623	g16249	g16249	g16249	g14438, g3575	g3575, g14438	g16249	g16249	g16249	g16249	g16249	g14438, g3575	g3575, g14438	g14438, g3575
OG0005410	g7643	g7643	g7643	g4811	mf_11469	g3587	g1545	g1545	g1545	g9952, g18495	g9952, g18495	g1545	g1545	g1545	g1545	g1545	g18495, g9952	g9952, g18495	g18495, g9952
OG0005411	g7709	g7709	g7709	g30313, g17739		g7534	g8505, g22913	g22913, g8505	g22913, g8505			g22913, g8505	g8505, g22913	g22913, g8505	g8505, g22913	g8505, g22913		g22523, g23304	
OG0005412	g7775, g10843, g22449	g22449, g7775, g10843	g7775, g10843, g22449	g4574			g18233	g18233	g18233	g4023	g4023	g18233	g18233	g18233	g18233	g18233	g4023	g25309, g4023	g4023
OG0005413	g7800	g7800	g7800	g8737, g13433	mf_1659		g19177, g7821	g7821	g7821	g6160	g1232, g6160	g7821	g7821	g7821	g7821, g19177	g7821	g1232, g6160	g6160	g1232, g6160
OG0005414	g24703, g7823	g7823	g24703, g7823	g23994, g23992, g27015	mf_11666	g129	g21562	g21562	g21562	g2793	g2793	g21562	g21562	g21562	g21562	g21562	g2793	g25170, g2793	g2793
OG0005415	g8463, g8167	g8463, g8167	g8167, g8463	g21664, g2084	mf_4854	g48	g18136	g18136	g18136	g1965	g1965	g18136	g18136	g18136	g18136	g18136	g1965	g22171, g1965	g1965
OG0005416	g24360, g8460, g8170	g8460, g24360, g8170	g24360, g8170, g8460	g11286, g22880	mf_14895	g1620	g7322	g7322	g7322			g7322	g7322	g7322	g7322	g7322		g906, g1968, g22174	
OG0005417	g8220, g29363	g8220	g29363, g8220	g9490, g23118	mf_10636	g13861	g13448, g11502	g11502	g11502	g8311	g8311	g11502	g11502	g11502	g11502	g11502	g8311	g20725, g8311	g8311
OG0005418	g24147, g11154, g8336	g24147, g8336, g11154	g11154, g24147, g8336	g6130, g3374			g1042	g1042	g1042	g13551	g13551	g1042	g1042	g1042	g1042	g1042	g13551	g13551	g13551
OG0005419	g20250, g8347	g20250	g20250, g8347	g5234			g21115	g21115	g21115	g5690, g13136	g5690, g13136	g21115	g21115	g21115	g21115	g21115	g5690, g13136	g13136, g5690	g5690, g13136
OG0005420	g1780, g8358, g20668	g8358, g1780	g1780, g8358	g12903, g12906	mf_10098	g7011	g7466	g7466	g7466	g16896	g16896	g7466	g7466	g7466	g7466	g7466	g16896	g16896	g16896
OG0005421	g8409	g8409	g8409		mf_4189	g3979	g15518, g15415	g15518, g15415	g15415, g15518			g15518, g15415	g15415, g15518	g15415, g15518	g15518, g15415	g15518, g15415		g22258, g21487, g21548	
OG0005422	g8416	g8416	g8416	g18791	mf_4316	g3840	g6990	g6990	g6990	g9598, g4186	g4186, g9598	g6990	g6990	g6990	g6990	g6990	g4186, g9598	g4186, g9598	g9598, g4186
OG0005423	g15055, g8492	g8492, g15055	g15055, g8492	g9548		g10781	g17051, g2427	g2427, g17051	g2427, g17051			g2427, g17051	g17051, g2427	g2427, g17051	g2427, g17051	g2427, g17051			
OG0005424	g8496	g8496	g8496	g17721	mf_1689	g13582	g22740	g22740	g22740	g1008, g1000	g1008, g1000	g22740	g22740	g22740	g22740	g22740	g1000, g1008	g1000, g1008	g1008, g1000
OG0005425	g8772	g8772	g8772				g11943, g20082	g11943, g20082	g11943, g20082	g1949	g1949	g11943, g20082	g11943, g20082	g20082, g11943	g11943, g20082	g20082, g11943	g1949	g1949	g1949
OG0005426	g20105, g8778	g20105, g8778	g20105, g8778	g18737, g28533	mf_13729	g5984	g3283	g3283	g3283	g9184	g9184	g3283	g3283	g3283	g3283	g3283	g9184	g9184, g22233	g9184
OG0005427	g8787	g8787	g8787, g21202	g848	mf_10527		g17171	g17171	g17171	g13164, g20265	g20265, g13164	g17171	g17171	g17171	g17171	g17171	g20265, g13164	g13164, g20265	g13164, g20265
OG0005428	g8800, g10489	g8800, g10489	g8800, g10489	g10524, g2478	mf_13825	g1595	g6285	g6285	g6285	g2996	g2996	g6285	g6285	g6285	g6285	g6285	g2996	g2988, g2996	g2996
OG0005429	g8817	g3219, g8817	g8817	g11505	mf_6829		g21022	g21022	g21022	g8807, g11630	g8807, g11630	g21022	g21022	g21022	g21022	g21022	g8807, g11630	g8807, g11630	g11630, g8807
OG0005430	g8825	g8825	g8825	g27944, g8997	mf_11019		g17861	g17861	g17861	g16627, g17052	g17052, g16627	g17861	g17861	g17861	g17861	g17861	g16627, g17052	g16627, g17052	g17052, g16627
OG0005431	g8876	g8876	g8876	g18466	mf_10898	g11081	g3915	g3915	g3915	g14767, g1149	g1149, g14767	g3915	g3915	g3915	g3915	g3915	g14767, g1149	g1149, g14767	g14767, g1149
OG0005432	g18827, g8918	g8918, g18827	g8918, g18827	g18902, g12824, g16521	mf_3878	g12615	g12869	g12869	g12869	g14039	g14039	g12869	g12869	g12869	g12869	g12869	g14039	g14039	g14039
OG0005433	g9001, g27336	g27336, g9001	g27336, g9001	g26223, g9507	mf_8929	g2522	g9241	g9241	g9241	g13123	g13123	g9241	g9241	g9241	g9241	g9241	g13123	g13123, g21099	g13123
OG0005434	g22015, g9050	g9050, g22015	g9050, g22015	g28194, g2275	mf_5415	g7966, g1048	g4678	g4678	g4678	g14722	g14722	g4678	g4678	g4678	g4678	g4678	g14722	g14722	g14722
OG0005435	g9079, g9278	g9278, g9079	g9079, g9278	g420		g3812	g9713, g9724	g9724, g9713	g9724, g9713			g9713, g9724	g9724, g9713	g9713, g9724	g9713, g9724	g9713, g9724			
OG0005436	g9160	g9160	g9160	g27979		g8951, g4692	g17937	g17937	g17937	g6556, g1869	g1869, g6556	g17937	g17937	g17937	g17937	g17937	g1869, g6556	g1869, g6556	g1869, g6556
OG0005437	g9260, g16353	g9260, g16353	g9260, g16353	g19392	mf_12974, mf_11579	g8968	g8909	g8909	g8909	g4896	g4896	g8909	g8909	g8909	g8909	g8909	g4896	g4896, g22541	g4896
OG0005438	g4581, g9333	g4581, g9333	g4581, g9333	g3892, g30495, g3902	mf_5990	g8425	g17790	g17790	g17790	g15475	g15475	g17790	g17790	g17790	g17790	g17790	g15475	g15475	g15475
OG0005439	g9337	g9337	g9337		mf_2269	g1647, g1646	g5305	g5305	g5305	g2334, g13318	g2334, g13318	g5305	g5305	g5305	g5305	g5305	g13318, g2334	g2334, g13318	g13318, g2334
OG0005440	g9345	g9345	g9345, g2552	g1183, g4519, g20975	mf_10999	g5145, g6263, g4401	g10566	g10566	g10566	g10550	g10550	g10566	g10566	g10566	g10566	g10566	g10550	g10550	g10550
OG0005441	g9389, g13572, g20356	g13572, g20356, g9389	g13572, g20356, g9389	g3922, g23431, g27912		g11610, g11609	g17975	g17975	g17975			g17975	g17975	g17975	g17975	g17975		g6597, g13799	
OG0005442	g9453, g20807	g20807, g9453	g9453, g20807	g28163	mf_4632, mf_12184	g8680, g8679	g22293	g22293	g22293	g14230	g14230	g22293	g22293	g22293	g22293	g22293	g14230	g14230	g14230
OG0005443	g9456	g9456	g9456	g6968	mf_2205	g2709	g1831	g1831	g1831	g4569, g6725	g4569, g6725	g1831	g1831	g1831	g1831	g1831	g4569, g6725	g4569, g6725	g6725, g4569
OG0005444	g9528	g9528	g9528	g6112, g11355		g400	g24288	g24288	g24288	g9165, g11170	g9165, g11170	g24288	g24288	g24288	g24288	g24288	g11170, g9165	g11170, g9165	g9165, g11170
OG0005445	g9196, g9615	g9615, g9196	g9196, g9615	g30856	mf_1378	g1497	g4144, g16058	g16058	g16058, g4144			g16058, g4144	g16058	g16058, g4144	g4144, g16058	g16058, g4144		g20940	
OG0005446	g9634	g9634	g9634	g26901	mf_13537, mf_4914		g20576	g20576	g20576	g11639, g17393	g17393, g11639	g20576	g20576	g20576	g20576	g20576	g17393, g11639	g11639, g17393	g17393, g11639
OG0005447	g14080, g9887	g14080, g9887	g14080, g9887	g18344		g5537	g21792, g7885	g21792, g7885	g7885, g21792			g21792, g7885	g7885, g21792	g21792, g7885	g21792, g7885	g7885, g21792			
OG0005448	g9900, g16803	g9900, g16803	g16803, g9900	g11746, g3236		g91, g6814, g6812	g10292	g10292	g10292	g11302	g11302	g10292	g10292	g10292	g10292	g10292	g11302	g11302	g11302
OG0005449	g9946	g9946	g9946	g21091, g21090	mf_3698		g3410	g3410	g3410	g4987, g15855	g4987, g15855	g3410	g3410	g3410	g3410	g3410	g4987, g15855	g4987, g15855	g4987, g15855
OG0005450	g10091	g10091	g10091	g2133, g17295		g9211	g2930	g2930	g2930	g4659, g15804	g4659, g15804	g2930	g2930	g2930	g2930	g2930	g4659, g15804	g4659, g15804	g15804, g4659
OG0005451	g26031, g11534, g10120	g11534, g10120, g26031	g10120, g11534, g26031	g29700	mf_11228		g5533	g5533	g5533	g7127	g7127	g5533	g5533	g5533	g5533	g5533	g7127	g7127	g7127
OG0005452	g10210, g20210	g10210, g20210	g10210, g20210		mf_12786		g19039	g19039	g19039	g14690, g4232	g4232, g14690	g19039	g19039	g19039	g19039	g19039	g4232, g14690	g4232, g14690	g14690
OG0005453	g21503, g24681, g10275	g24681, g21503	g21503, g24681	g2866, g9093	mf_464	g6467	g21952	g21952	g21952	g558	g558	g21952	g21952	g21952	g21952	g21952	g558	g558	g558
OG0005454	g10313	g10313	g10313	g9366, g6717, g9364	mf_2179	g12163	g16659, g16657	g16659, g16657	g16659, g16657			g16657, g16659	g16657, g16659	g16657, g16659	g16659, g16657	g16657, g16659			
OG0005455	g10385, g18737, g12139	g10385, g12139	g12139, g18737, g10385	g309	mf_5114	g12326	g15505	g15505	g15505	g6175	g6175	g15505	g15505	g15505	g15505	g15505	g6175	g6175	g6175
OG0005456	g10405, g13349	g10405, g13349	g10405, g13349	g28248, g2613			g10137	g10137	g10137	g13620	g13620	g10137	g10137	g10137	g10137	g10137	g13620	g20612, g20611, g22986, g13620	g13620
OG0005457	g24248, g10434	g10434, g24248	g10434, g24248	g15506, g10551	mf_13110	g2783				g832, g15100, g17050	g17050, g15100						g17050, g15100, g832	g832, g15100, g17050	g17050, g15100, g832
OG0005458	g10444	g10444	g10444	g16552, g5648, g30755	mf_14164	g4188, g4189				g15705, g9950, g14181	g15705, g14181, g9950						g9950, g15705, g14181	g14181, g15705, g9950	g9950, g14181, g15705
OG0005459	g10820, g10449	g10449, g10820	g10449, g10820		mf_7461, mf_13399	g8516	g9707	g9707	g9707	g15816	g15816	g9707	g9707	g9707	g9707	g9707	g15816	g21150, g24005, g15816	g15816
OG0005460	g10662	g10662	g10662	g7047, g7046	mf_11529, mf_13709	g3969	g10389	g10377	g10389	g17418	g17418	g10389	g10389	g10377, g10389	g10389	g10389, g10377	g17418	g17418, g6097	g17418
OG0005461	g10669, g20717	g10669, g20717	g20717, g10669	g1472, g456	mf_1490	g2448	g22312	g22312	g22312	g19916	g19916	g22312	g22312	g22312	g22312	g22312	g19916	g21762, g19916	g19916
OG0005462	g11615, g11616, g10704	g10704, g11615, g11616	g10704, g11615, g11616	g21786	mf_14320		g11001	g11001	g11001	g8916	g8916	g11001	g11001	g11001	g11001	g11001	g8916	g8916	g8916
OG0005463	g10932	g10932	g10932	g4607	mf_9747, mf_3877		g10846	g10846	g10846	g6825, g4765	g4765, g6825	g10846	g10846	g10846	g10846	g10846	g4765, g6825	g6825, g4765	g6825, g4765
OG0005464	g10988, g10987, g15814	g10988, g15814, g10987	g15814, g10987	g22615, g829		g8666	g2644	g2644	g2644	g10255	g10255	g2644	g2644	g2644	g2644	g2644	g10255	g10255	g10255
OG0005465	g13416, g11060, g18697	g18697, g13416, g11060	g13416, g11060, g18697	g26966	mf_7102		g9429	g9429	g9429	g5013	g5013	g9429	g9429	g9429	g9429	g9429	g5013	g5013	g5013
OG0005466	g13214, g11087, g20309	g13214	g13214	g2175, g383	mf_2523	g6293				g16040, g13646, g1557	g1557, g13646, g16040						g16040, g1557, g13646	g1557, g13646, g16040	g13646, g16040, g1557
OG0005467	g15446, g11135	g11135, g15446	g11135, g15446	g18690, g12203	mf_7395, mf_14696	g4819	g3778	g3778	g3778	g9865	g9865	g3778	g3778	g3778	g3778	g3778	g9865	g9865	g9865
OG0005468	g11162	g11162	g11162	g13680		g11419, g8201	g7320	g7320	g7320	g4229, g8295	g4229, g8295	g7320	g7320	g7320	g7320	g7320	g4229, g8295	g4229, g8295	g8295, g4229
OG0005469	g11165	g11165	g11165	g19721, g26805, g5205			g6966	g6966	g6966	g16636, g4484	g4484, g16636	g6966	g6966	g6966	g6966	g6966	g16636, g4484	g4484, g16636	g16636, g4484
OG0005470	g19602, g11267	g19602, g11267	g19602, g11267	g5778, g4375	mf_14199	g14149, g5307	g12874	g12874	g12874	g9592	g9592	g12874	g12874	g12874	g12874	g12874	g9592	g9592	g9592
OG0005471	g11408	g1164, g11408	g11408	g30627	mf_9873		g5166, g3003	g3003, g5166	g3003, g5166			g5166, g3003	g5166, g3003	g3003, g5166	g3003, g5166	g5166, g3003		g20830, g23758	
OG0005472	g24064, g11493	g24064	g24064		mf_3358	g2813	g3258	g3258	g3258	g7807, g8508	g8508, g7807	g3258	g3258	g3258	g3258	g3258	g8508, g7807	g8508, g7807	g8508, g7807
OG0005473	g11570, g18749, g22530	g11570, g18749, g22530	g18749, g11570, g22530			g12025	g12302	g12302	g12302	g107	g107	g12302	g12302	g12302	g12302	g12302	g107	g107, g20887	g107
OG0005474	g11584	g11584	g11584	g17227, g7050	mf_1900		g12073	g12073	g12073	g3900, g15082	g3900, g15082	g12073	g12073	g12073	g12073	g12073	g3900, g15082	g3900, g15082	g3900, g15082
OG0005475	g21406, g11468, g11671, g15315	g21406, g11468, g11671	g11671, g21406, g11468	g6067, g1899, g28243	mf_2150		g22523	g22523	g22523		g3709	g22523	g22523	g22523	g22523	g22523		g3709	
OG0005476	g26530, g11805	g11805, g26530	g11805, g26530, g26529	g6277		g5547	g12577	g12577	g12577	g20061	g20061	g12577	g12577	g12577	g12577	g12577	g20061	g20061, g22103, g21040	g20061
OG0005477	g11807	g11807	g11807	g1710, g29472	mf_2483		g1423	g1423	g1423	g605, g3961	g3961, g605	g1423	g1423	g1423	g1423	g1423	g3961, g605	g605, g3961	g605, g3961
OG0005478	g11846	g11846	g11846		mf_7911	g7785, g2688	g17620	g17620	g17620	g20064, g17962	g17962, g20064	g17620	g17620	g17620	g17620	g17620	g17962, g20064	g17962, g20064	g17962, g20064
OG0005479	g11875, g20126	g11875, g20126	g20126, g11875	g25275, g6380	mf_5339, mf_2252	g9103	g6931	g6931	g6931	g511	g511	g6931	g6931	g6931	g6931	g6931	g511	g511	g511
OG0005480	g11992	g11992	g11992	g3042, g4434	mf_3132	g10201	g9765	g9765	g9765	g12609, g5505	g5505, g12609	g9765	g9765	g9765	g9765	g9765	g12609	g5505, g12609	g12609, g5505
OG0005481	g25020, g12046	g25020, g12046	g12046	g16951, g14660	mf_4683		g14328, g4754	g4754, g14328	g4754, g14328			g4754, g14328	g14328, g4754	g4754, g14328	g14328, g4754	g14328, g4754			
OG0005482	g26063, g12149	g26063	g26063, g12149	g14218, g16240		g11280	g20620, g14090	g14090, g20620	g20620, g14090			g14090, g20620	g20620, g14090	g20620, g14090	g14090, g20620	g14090, g20620			
OG0005483	g24760, g12416, g18945	g18945	g18945, g12416	g15085, g12084	mf_556	g2670, g9179	g4551	g4551	g4551	g19895	g19895	g4551	g4551	g4551	g4551	g4551	g19895	g19895	g19895
OG0005484	g12458	g12458	g12458	g19328, g8561	mf_5454	g10698	g11901, g16128	g11901, g16128	g16128, g11901			g16128, g11901	g16128, g11901	g16128, g11901	g11901, g16128	g16128, g11901		g21088	
OG0005485	g14503, g12513	g12513, g14503	g14503, g12513			g1389	g7550	g7550	g7550	g2087, g18946	g18946, g2087	g7550		g7550	g7550	g7550	g2087, g18946	g2087, g18946	g2087, g18946
OG0005486	g12515	g12515	g12515	g3446	mf_7043	g9893	g22353	g22353	g22353	g16546, g1598	g1598, g16546	g22353	g22353	g22353	g22353	g22353	g16546, g1598	g1598, g16546	g16546, g1598
OG0005487	g12821, g23112	g12821, g23112	g23112, g12821	g26609	mf_12078					g9878, g19808, g14983	g9878, g19808, g14983						g14983, g19808, g9878	g14983, g4973, g9878, g19808	g9878, g19808, g14983
OG0005488	g12947, g21998	g21998	g21998	g17861, g26910		g11422, g13841, g4260				g10118, g11116, g13121	g13121, g10118, g11116						g11116, g10118, g13121	g13121, g10118, g11116	g13121, g11116, g10118
OG0005489	g12973, g24217	g12973, g24217	g24217, g12973	g8569, g13356, g21464	mf_2213	g2839	g15433	g15433	g15433	g12512	g12512	g15433	g15433	g15433	g15433	g15433	g12512	g12512	g12512
OG0005490	g12994	g12994	g12994	g12069, g12750		g3500	g2730	g2730	g2730	g17797, g4746	g4746, g17797	g2730	g2730	g2730	g2730	g2730	g4746, g17797	g4746, g17797	g4746, g17797
OG0005491	g13040	g13040	g13040		mf_5535		g21451, g16672	g21451, g16672	g16672	g13213	g13213	g16672, g21451	g16672, g21451	g21451, g16672	g16672, g21451	g21451, g16672	g13213	g13213	g13213
