	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0013620					mf_3110		g5115	g5115	g5115			g5115	g5115	g5115	g5115	g5115			
OG0013621					mf_3119		g23704	g23704	g23704			g23704	g23704	g23704	g23704	g23704			
OG0013622					mf_12697		g18864	g18864	g18864			g18864	g18864	g18864	g18864	g18864			
OG0013623					mf_5473		g10827	g10827	g10827			g10827	g10827	g10827	g10827	g10827			
OG0013624					mf_10956		g12025	g12025	g12025			g12025	g12025	g12025	g12025	g12025			
OG0013625					mf_6500		g11779	g11779	g11779			g11779	g11779	g11779	g11779	g11779			
OG0013626					mf_9440		g8785	g8785	g8785			g8785	g8785	g8785	g8785	g8785			
OG0013627					mf_8663		g6268	g6268	g6268			g6268	g6268	g6268	g6268	g6268			
OG0013628					mf_1677		g12070	g12070	g12070			g12070	g12070	g12070	g12070	g12070			
OG0013629					mf_8960		g11570	g11570	g11570			g11570	g11570	g11570	g11570	g11570			
OG0013630					mf_80		g21411	g21411	g21411			g21411	g21411	g21411	g21411	g21411			
OG0013631						g54	g7593	g7593	g7593			g7593	g7593	g7593	g7593	g7593			
OG0013632						g68	g14004	g14004	g14004			g14004	g14004	g14004	g14004	g14004			
OG0013633						g69	g9705	g9705	g9705			g9705	g9705	g9705	g9705	g9705			
OG0013634						g81	g5482	g5482	g5482			g5482	g5482	g5482	g5482	g5482			
OG0013635						g95	g12218	g12218	g12218			g12218	g12218	g12218	g12218	g12218			
OG0013636						g283	g7607	g7607	g7607			g7607	g7607	g7607	g7607	g7607			
OG0013637						g303	g9821	g9821	g9821			g9821	g9821	g9821	g9821	g9821			
OG0013638						g448	g20797	g20797	g20797			g20797	g20797	g20797	g20797	g20797			
OG0013639						g550	g15670	g15670	g15670			g15670	g15670	g15670	g15670	g15670			
OG0013640						g671	g12860	g12860	g12860			g12860	g12860	g12860		g12860		g25320	
OG0013641						g675	g6450	g6450	g6450			g6450	g6450	g6450	g6450	g6450			
OG0013642						g711	g2549	g2549	g2549			g2549	g2549	g2549	g2549	g2549			
OG0013643						g725	g21702	g21702	g21702			g21702	g21702	g21702	g21702	g21702			
OG0013644						g798	g1111	g1111	g1111			g1111	g1111	g1111	g1111	g1111			
OG0013645						g851	g7087	g7087	g7087			g7087	g7087	g7087	g7087	g7087			
OG0013646						g904	g8461	g8461	g8461			g8461	g8461	g8461	g8461	g8461			
OG0013647						g913	g16388	g16388	g16388			g16388	g16388	g16388	g16388	g16388			
OG0013648						g967	g18582	g18582	g18582			g18582	g18582	g18582	g18582	g18582			
OG0013649						g1037	g1113	g1113	g1113			g1113	g1113	g1113	g1113	g1113			
OG0013650						g1058	g17613	g17613	g17613			g17613	g17613	g17613	g17613	g17613			
OG0013651						g1064	g16229	g16229	g16229			g16229	g16229	g16229	g16229	g16229			
OG0013652						g1082	g14619	g14619	g14619			g14619	g14619	g14619	g14619	g14619			
OG0013653						g1159	g14659	g14659	g14659			g14659	g14659	g14659	g14659	g14659			
OG0013654						g1246	g2528	g2528	g2528			g2528	g2528	g2528	g2528	g2528			
OG0013655						g1270	g14857	g14857	g14857			g14857	g14857	g14857	g14857	g14857			
OG0013656						g1311	g8655	g8655	g8655			g8655	g8655	g8655	g8655	g8655			
OG0013657						g1376	g3382	g3382	g3382			g3382	g3382	g3382	g3382	g3382			
OG0013658						g1452	g3756	g3756	g3756			g3756	g3756	g3756	g3756	g3756			
OG0013659						g1583	g10177	g10177	g10177			g10177	g10177	g10177	g10177	g10177			
OG0013660						g1584	g5887	g5887	g5887			g5887	g5887	g5887	g5887	g5887			
OG0013661						g1587	g6292	g6292	g6292			g6292	g6292	g6292	g6292	g6292			
OG0013662						g1640	g16060	g16060	g16060			g16060	g16060	g16060	g16060	g16060			
OG0013663						g1673	g23686	g23686	g23686			g23686	g23686	g23686	g23686	g23686			
OG0013664						g1732	g1174	g1174	g1174			g1174	g1174	g1174	g1174	g1174			
OG0013665						g1736	g6438	g6438	g6438			g6438	g6438	g6438	g6438	g6438			
OG0013666						g1833	g21295	g21295	g21295			g21295	g21295	g21295	g21295	g21295			
OG0013667						g1839	g21777	g21777	g21777			g21777	g21777	g21777	g21777	g21777			
OG0013668						g1933	g2503	g2503	g2503			g2503	g2503	g2503	g2503	g2503			
OG0013669						g2009	g23104	g23104	g23104			g23104	g23104	g23104	g23104	g23104			
OG0013670						g2069	g1429	g1429	g1429			g1429	g1429	g1429	g1429	g1429			
OG0013671						g2086	g5786	g5786	g5786			g5786	g5786	g5786	g5786	g5786			
OG0013672						g2259	g15913	g15913	g15913			g15913	g15913	g15913	g15913	g15913			
OG0013673						g2262	g13481	g13481	g13481			g13481	g13481	g13481	g13481	g13481			
OG0013674						g2273	g16082	g16082	g16082			g16082	g16082	g16082	g16082	g16082			
OG0013675						g2367	g1703	g1703	g1703			g1703	g1703	g1703	g1703	g1703			
OG0013676						g2410	g8199	g8199	g8199			g8199	g8199	g8199	g8199	g8199			
OG0013677						g2587	g23739	g23739	g23739			g23739	g23739	g23739	g23739	g23739			
OG0013678						g2638	g18139	g18139	g18139			g18139	g18139	g18139	g18139	g18139			
OG0013679						g2675	g9760	g9760	g9760			g9760	g9760	g9760	g9760	g9760			
OG0013680						g2686	g19675	g19675	g19675			g19675	g19675	g19675	g19675	g19675			
OG0013681						g2763	g13036	g13036	g13036			g13036	g13036	g13036	g13036	g13036			
OG0013682						g2902	g15073	g15073	g15073			g15073	g15073	g15073	g15073	g15073			
OG0013683						g2904	g17678	g17678	g17678			g17678	g17678	g17678	g17678	g17678			
OG0013684						g2955	g8229	g8229	g8229			g8229	g8229	g8229	g8229	g8229			
OG0013685						g2987	g24089	g24089	g24089			g24089	g24089	g24089	g24089	g24089			
OG0013686						g2989	g3638	g3638	g3638			g3638	g3638	g3638	g3638	g3638			
OG0013687						g2994	g2232	g2232	g2232			g2232	g2232	g2232	g2232	g2232			
OG0013688						g3091	g12662	g12662	g12662			g12662	g12662	g12662	g12662	g12662			
OG0013689						g3167	g24465	g24465	g24465			g24465	g24465	g24465	g24465	g24465			
OG0013690						g3329	g6989	g6989	g6989			g6989	g6989	g6989	g6989	g6989			
OG0013691						g3342	g12868	g12868	g12868			g12868	g12868	g12868	g12868	g12868			
OG0013692						g3367	g15121	g15121	g15121			g15121	g15121	g15121	g15121	g15121			
OG0013693						g3408	g23276	g23276	g23276			g23276	g23276	g23276	g23276	g23276			
OG0013694						g3567	g19036	g19036	g19036			g19036	g19036	g19036	g19036	g19036			
OG0013695						g3657	g15007	g15007	g15007			g15007	g15007	g15007	g15007	g15007			
OG0013696						g3697	g2187	g2187	g2187			g2187	g2187	g2187	g2187	g2187			
OG0013697						g3753	g4216	g4216	g4216			g4216	g4216	g4216	g4216	g4216			
OG0013698						g3784	g6651	g6651	g6651			g6651	g6651	g6651	g6651	g6651			
OG0013699						g3860	g3175	g3175	g3175			g3175	g3175	g3175	g3175	g3175			
OG0013700						g4099	g9851	g9851	g9851			g9851	g9851	g9851	g9851	g9851			
OG0013701						g4100	g509	g509	g509			g509	g509	g509	g509	g509			
OG0013702						g4101	g7818	g7818	g7818			g7818	g7818	g7818	g7818	g7818			
OG0013703						g4151	g4395	g4395	g4395			g4395	g4395	g4395	g4395	g4395			
OG0013704						g4244	g501	g501	g501			g501	g501	g501	g501	g501			
OG0013705						g4249	g4731	g4731	g4731			g4731	g4731	g4731	g4731	g4731			
OG0013706						g4433	g24122	g24122	g24122			g24122	g24122	g24122	g24122	g24122			
OG0013707						g4489	g5380	g5380	g5380			g5380	g5380	g5380	g5380	g5380			
OG0013708						g4616	g23442	g23442	g23442			g23442	g23442	g23442	g23442	g23442			
OG0013709						g4651	g23794	g23794	g23794			g23794	g23794	g23794	g23794	g23794			
OG0013710						g4661	g3161	g3161	g3161			g3161	g3161	g3161	g3161	g3161			
OG0013711						g4666	g19450	g19450	g19450			g19450	g19450	g19450	g19450	g19450			
OG0013712						g5067	g2850	g2850	g2850			g2850	g2850	g2850	g2850	g2850			
OG0013713						g5086	g6321	g6321	g6321			g6321	g6321	g6321	g6321	g6321			
OG0013714						g5197	g1652	g1652	g1652			g1652	g1652	g1652	g1652	g1652			
OG0013715						g5235	g2798	g2798	g2798			g2798	g2798	g2798	g2798	g2798			
OG0013716						g5346	g17697	g17697	g17697			g17697	g17697	g17697	g17697	g17697			
OG0013717						g5399	g5307	g5307	g5307			g5307	g5307	g5307	g5307	g5307			
OG0013718						g5425	g1123	g1123	g1123			g1123	g1123	g1123	g1123	g1123			
OG0013719						g5429	g6905	g6905	g6905			g6905	g6905	g6905	g6905	g6905			
OG0013720						g5467	g7423	g7423	g7423			g7423	g7423	g7423	g7423	g7423			
OG0013721						g5483	g6063	g6063	g6063			g6063	g6063	g6063	g6063	g6063			
OG0013722						g5512	g7470	g7470	g7470			g7470	g7470	g7470	g7470	g7470			
OG0013723						g5683	g17771	g17771	g17771			g17771	g17771	g17771	g17771	g17771			
OG0013724						g5749	g3962	g3962	g3962			g3962	g3962	g3962	g3962	g3962			
OG0013725						g5786	g6985	g6985	g6985			g6985	g6985	g6985	g6985	g6985			
OG0013726						g5793	g8437	g8437	g8437			g8437	g8437	g8437	g8437	g8437			
OG0013727						g5805	g8856	g8856	g8856			g8856	g8856	g8856	g8856	g8856			
OG0013728						g5828	g19948	g19948	g19948			g19948	g19948	g19948	g19948	g19948			
OG0013729						g5835	g22965	g22965	g22965			g22965	g22965	g22965	g22965	g22965			
OG0013730						g5866	g14991	g14991	g14991			g14991	g14991	g14991	g14991	g14991			
OG0013731						g5935	g14451	g14451	g14451			g14451	g14451	g14451	g14451	g14451			
OG0013732						g6064	g22188	g22188	g22188			g22188	g22188	g22188	g22188	g22188			
OG0013733						g6082	g6913	g6913	g6913			g6913	g6913	g6913	g6913	g6913			
OG0013734						g6093	g14820	g14820	g14820			g14820	g14820	g14820	g14820	g14820			
OG0013735						g6106	g14926	g14926	g14926			g14926	g14926	g14926	g14926	g14926			
OG0013736						g6142	g7584	g7584	g7584			g7584	g7584	g7584	g7584	g7584			
OG0013737						g6185	g1702	g1702	g1702			g1702	g1702	g1702	g1702	g1702			
OG0013738						g6332	g18847	g18847	g18847			g18847	g18847	g18847	g18847	g18847			
OG0013739						g6385	g21405	g21405	g21405			g21405	g21405	g21405	g21405	g21405			
OG0013740						g6454	g11288	g11288	g11288			g11288	g11288	g11288	g11288	g11288			
OG0013741						g6460	g26	g26	g26			g26	g26	g26	g26	g26			
OG0013742						g6522	g6046	g6046	g6046			g6046	g6046	g6046	g6046	g6046			
OG0013743						g6626	g7962	g7962	g7962			g7962	g7962	g7962	g7962	g7962			
OG0013744						g6650	g12072	g12072	g12072			g12072	g12072	g12072	g12072	g12072			
OG0013745						g6838	g15024	g15024	g15024			g15024	g15024	g15024	g15024	g15024			
OG0013746						g6853	g5130	g5130	g5130			g5130	g5130	g5130	g5130	g5130			
OG0013747						g6967	g13234	g13234	g13234			g13234	g13234	g13234	g13234	g13234			
OG0013748						g6971	g8055	g8055	g8055			g8055	g8055	g8055	g8055	g8055			
OG0013749						g7035	g2698	g2698	g2698			g2698	g2698	g2698	g2698	g2698			
OG0013750						g7085	g17162	g17162	g17162			g17162	g17162	g17162	g17162	g17162			
OG0013751						g7100	g2676	g2676	g2676			g2676	g2676	g2676	g2676	g2676			
OG0013752						g7185	g16185	g16185	g16185			g16185	g16185	g16185	g16185	g16185			
OG0013753						g7277	g23018	g23018	g23018			g23018	g23018	g23018	g23018	g23018			
OG0013754						g7301	g12620	g12620	g12620			g12620	g12620	g12620	g12620	g12620			
OG0013755						g7466	g9092	g9092	g9092			g9092	g9092	g9092	g9092	g9092			
OG0013756						g7474	g18049	g18049	g18049			g18049	g18049	g18049	g18049	g18049			
OG0013757						g7518	g14020	g14020	g14020			g14020	g14020	g14020	g14020	g14020			
OG0013758						g7626	g4673	g4673	g4673			g4673	g4673	g4673	g4673	g4673			
OG0013759						g7774	g17670	g17670	g17670			g17670	g17670	g17670	g17670	g17670			
OG0013760						g7805	g9160	g9160	g9160			g9160	g9160	g9160	g9160	g9160			
OG0013761						g7931	g24405	g24405	g24405			g24405	g24405	g24405	g24405	g24405			
OG0013762						g7971	g6302	g6302	g6302			g6302	g6302	g6302	g6302	g6302			
OG0013763						g8000	g14281	g14281	g14281			g14281	g14281	g14281	g14281	g14281			
OG0013764						g8060	g14785	g14785	g14785			g14785	g14785	g14785	g14785	g14785			
OG0013765						g8111	g17121	g17121	g17121			g17121	g17121	g17121	g17121	g17121			
OG0013766						g8153	g14009	g14009	g14009			g14009	g14009	g14009	g14009	g14009			
OG0013767						g8197	g15	g15	g15			g15	g15	g15	g15	g15			
OG0013768						g8290	g9374	g9374	g9374			g9374	g9374	g9374	g9374	g9374			
OG0013769						g8354	g4550	g4550	g4550			g4550	g4550	g4550	g4550	g4550			
OG0013770						g8386	g5726	g5726	g5726			g5726	g5726	g5726	g5726	g5726			
OG0013771						g8498	g19703	g19703	g19703			g19703	g19703	g19703	g19703	g19703			
OG0013772						g8583	g3782	g3782	g3782			g3782	g3782	g3782	g3782	g3782			
OG0013773						g8613	g1040	g1040	g1040			g1040	g1040	g1040	g1040	g1040			
OG0013774						g8712	g2923	g2923	g2923			g2923	g2923	g2923	g2923	g2923			
OG0013775						g8844	g12550	g12550	g12550			g12550	g12550	g12550	g12550	g12550			
OG0013776						g8950	g258	g258	g258			g258	g258	g258	g258	g258			
OG0013777						g8974	g663	g663	g663			g663	g663	g663	g663	g663			
OG0013778						g8986	g14833	g14833	g14833			g14833	g14833	g14833	g14833	g14833			
OG0013779						g9017	g7568	g7568	g7568			g7568	g7568	g7568	g7568	g7568			
OG0013780						g9040	g19352	g19352	g19352			g19352	g19352	g19352	g19352	g19352			
OG0013781						g9041	g19351	g19351	g19351			g19351	g19351	g19351	g19351	g19351			
OG0013782						g9053	g929	g929	g929			g929	g929	g929	g929	g929			
OG0013783						g9120	g3612	g3612	g3612			g3612	g3612	g3612	g3612	g3612			
OG0013784						g9164	g12152	g12152	g12152			g12152	g12152	g12152	g12152	g12152			
OG0013785						g9209	g9590	g9590	g9590			g9590	g9590	g9590	g9590	g9590			
OG0013786						g9231	g20976	g20976	g20976			g20976	g20976	g20976	g20976	g20976			
OG0013787						g9253	g8375	g8375	g8375			g8375	g8375	g8375	g8375	g8375			
OG0013788						g9295	g4703	g4703	g4703			g4703	g4703	g4703	g4703	g4703			
OG0013789						g9460	g17528	g17528	g17528			g17528	g17528	g17528	g17528	g17528			
OG0013790						g9590	g22172	g22172	g22172			g22172	g22172	g22172	g22172	g22172			
OG0013791						g9779	g9866	g9866	g9866			g9866	g9866	g9866	g9866	g9866			
OG0013792						g9803	g10041	g10041	g10041			g10041	g10041	g10041	g10041	g10041			
OG0013793						g9842	g9898	g9898	g9898			g9898	g9898	g9898	g9898	g9898			
OG0013794						g9987	g21807	g21807	g21807			g21807	g21807	g21807	g21807	g21807			
OG0013795						g10039, g11969	g6690	g6690	g6690			g6690	g6690	g6690	g6690				
OG0013796						g10082	g21505	g21505	g21505			g21505	g21505	g21505	g21505	g21505			
OG0013797						g10092	g11310	g11310	g11310			g11310	g11310	g11310	g11310	g11310			
OG0013798						g10264	g11294	g11294	g11294			g11294	g11294	g11294	g11294	g11294			
OG0013799						g10319	g8146	g8146	g8146			g8146	g8146	g8146	g8146	g8146			
OG0013800						g10357	g24256	g24256	g24256			g24256	g24256	g24256	g24256	g24256			
OG0013801						g10459	g2582	g2582	g2582			g2582	g2582	g2582	g2582	g2582			
OG0013802						g10543	g18780	g18780	g18780			g18780	g18780	g18780	g18780	g18780			
OG0013803						g10597	g11595	g11595	g11595			g11595	g11595	g11595	g11595	g11595			
OG0013804						g10606	g11490	g11490	g11490			g11490	g11490	g11490	g11490	g11490			
OG0013805						g10709	g13609	g13609	g13609			g13609	g13609	g13609	g13609	g13609			
OG0013806						g10954	g6429	g6429	g6429			g6429	g6429	g6429	g6429	g6429			
OG0013807						g11015	g3227	g3227	g3227			g3227	g3227	g3227	g3227	g3227			
OG0013808						g11052	g10192	g10192	g10192			g10192	g10192	g10192	g10192	g10192			
OG0013809						g11075	g3878	g3878	g3878			g3878	g3878	g3878	g3878	g3878			
OG0013810						g11091	g19257	g19257	g19257			g19257	g19257	g19257	g19257	g19257			
OG0013811						g11173	g5714	g5714	g5714			g5714	g5714	g5714	g5714	g5714			
OG0013812						g11182	g9283	g9283	g9283			g9283	g9283	g9283	g9283	g9283			
OG0013813						g11225	g17702	g17702	g17702			g17702	g17702	g17702	g17702	g17702			
OG0013814						g11323	g15848	g15848	g15848			g15848	g15848	g15848	g15848	g15848			
OG0013815						g11364	g5516	g5516	g5516			g5516	g5516	g5516	g5516	g5516			
OG0013816						g11387	g13621	g13621	g13621			g13621	g13621	g13621	g13621	g13621			
OG0013817						g11395	g10698	g10698	g10698			g10698	g10698	g10698	g10698	g10698			
OG0013818						g11398	g10700	g10700	g10700			g10700	g10700	g10700	g10700	g10700			
OG0013819						g11547	g11211	g11211	g11211			g11211	g11211	g11211	g11211	g11211			
OG0013820						g11560	g2916	g2916	g2916			g2916	g2916	g2916	g2916	g2916			
OG0013821						g11619	g14048	g14048	g14048			g14048	g14048	g14048	g14048	g14048			
OG0013822						g11928	g2813	g2813	g2813			g2813	g2813	g2813	g2813	g2813			
OG0013823						g11977	g1991	g1991	g1991			g1991	g1991	g1991	g1991	g1991			
OG0013824						g12027	g12291	g12291	g12291			g12291	g12291	g12291	g12291	g12291			
OG0013825						g12045	g21395	g21395	g21395			g21395	g21395	g21395	g21395	g21395			
OG0013826						g12064	g1333	g1333	g1333			g1333	g1333	g1333	g1333	g1333			
OG0013827						g12115	g173	g173	g173			g173	g173	g173	g173	g173			
OG0013828						g12403	g1448	g1448	g1448			g1448	g1448	g1448	g1448	g1448			
OG0013829						g12435	g14645	g14645	g14645			g14645	g14645	g14645	g14645	g14645			
OG0013830						g12502	g797	g797	g797			g797	g797	g797	g797	g797			
OG0013831						g12583	g4568		g4568	g19491	g19491		g4568	g9711	g9711, g4568				
OG0013832						g12604				g4622	g4622, g5758						g5758, g4622	g5758, g4622	g4622
OG0013833						g12890	g9178	g9178	g9178			g9178	g9178	g9178	g9178	g9178			
OG0013834						g12960	g5261	g5261	g5261			g5261	g5261	g5261	g5261	g5261			
OG0013835						g13032	g11685	g11685	g11685			g11685	g11685	g11685	g11685	g11685			
OG0013836						g13063	g22669	g22669	g22669			g22669	g22669	g22669	g22669	g22669			
OG0013837						g13109	g237	g237	g237			g237	g237	g237	g237	g237			
OG0013838						g13179	g2790	g2790	g2790			g2790	g2790	g2790	g2790	g2790			
OG0013839						g13189	g15467	g15467	g15467			g15467	g15467	g15467	g15467	g15467			
OG0013840						g13236	g20039	g20039	g20039			g20039	g20039	g20039	g20039	g20039			
OG0013841						g13261	g17311	g17311	g17311			g17311	g17311	g17311	g17311	g17311			
OG0013842						g13268	g6902	g6902	g6902			g6902	g6902	g6902	g6902	g6902			
OG0013843						g13295	g14347	g14347	g14347			g14347	g14347	g14347	g14347	g14347			
OG0013844						g13337	g22502	g22502	g22502			g22502	g22502	g22502	g22502	g22502			
OG0013845						g13404	g6751	g6751	g6751			g6751	g6751	g6751	g6751	g6751			
OG0013846						g13427	g11531	g11531	g11531			g11531	g11531	g11531	g11531	g11531			
OG0013847						g13466	g1120	g1120	g1120			g1120	g1120	g1120	g1120	g1120			
OG0013848						g13666	g24688	g24688	g24688			g24688	g24688	g24688	g24688	g24688			
OG0013849						g13687	g24387	g24387	g24387			g24387	g24387	g24387	g24387	g24387			
OG0013850						g13736	g15405	g15405	g15405			g15405	g15405	g15405	g15405	g15405			
OG0013851						g13748	g9431	g9431	g9431			g9431	g9431	g9431	g9431	g9431			
OG0013852						g13808	g5704	g5704	g5704			g5704	g5704	g5704	g5704	g5704			
OG0013853						g13878	g9813	g9813	g9813			g9813	g9813	g9813	g9813	g9813			
OG0013854						g13902	g12972	g12972	g12972			g12972	g12972	g12972	g12972	g12972			
OG0013855						g13914	g17849	g17849	g17849			g17849	g17849	g17849	g17849	g17849			
OG0013856						g13956	g19799	g19799	g19799			g19799	g19799	g19799	g19799	g19799			
OG0013857						g14005	g20946	g20946	g20946			g20946	g20946	g20946	g20946	g20946			
OG0013858						g14020	g1982	g1982	g1982			g1982	g1982	g1982	g1982	g1982			
OG0013859						g14055	g14053	g14053	g14053			g14053	g14053	g14053	g14053	g14053			
OG0013860						g14145	g12263	g12263	g12263			g12263	g12263	g12263	g12263	g12263			
OG0013861						g14223	g17098	g17098	g17098			g17098	g17098	g17098	g17098	g17098			
OG0013862						g14239	g1446	g1446	g1446			g1446	g1446	g1446	g1446	g1446			
OG0013863						g14311	g2844	g2844	g2844			g2844	g2844	g2844	g2844	g2844			
OG0013864						g309	g6147	g6147	g6147			g6147	g6147	g6147	g6147	g6147			
OG0013865						g464	g9081	g9081	g9081			g9081	g9081	g9081	g9081	g9081			
OG0013866						g510	g13739	g13739	g13739			g13739	g13739	g13739	g13739	g13739			
OG0013867						g649	g12349	g12349	g12349			g12349	g12349	g12349	g12349	g12349			
OG0013868						g705	g14964	g14964	g14964			g14964	g14964	g14964	g14964	g14964			
