	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0008797				g27007, g11650, g92	mf_6952, mf_10963, mf_6937, mf_1275	g12174, g2315	g23352	g23352	g23352			g23352	g23352	g23352	g23352	g23352			
OG0008798				g946, g28510, g949		g4786	g12990	g12990	g12990	g345	g345	g12990	g12990	g12990	g12990	g12990	g345	g345	g345
OG0008799				g974, g22324	mf_7856	g9785	g15376	g15376	g15376	g19665	g19665	g15376	g15376	g15376	g15376	g15376	g19665	g19665	g19665
OG0008800				g8440, g2431			g11918, g15160	g11918, g15160	g11918			g11918, g15160	g11918, g15160	g11918, g15160	g15160, g11918	g15160, g11918			
OG0008801				g13286, g2496, g8686		g3209	g9858	g9858	g9858	g14516	g14516	g9858	g9858	g9858	g9858	g9858	g14516	g14516	g14516
OG0008802				g2632	mf_327, mf_4068	g6176	g10996	g10996	g10996	g6360	g6360	g10996	g10996	g10996	g10996	g10996	g6360	g6360	g6360
OG0008803				g2784, g15041	mf_2755	g1484	g1622	g1622	g1622	g5397	g5397	g1622	g1622	g1622	g1622	g1622	g5397	g5397	g5397
OG0008804				g3302	mf_8235, mf_8032, mf_7563, mf_5386, mf_6241, mf_7438, mf_12440, mf_13832, mf_14226, mf_7878, mf_11822, mf_8695, mf_3289, mf_7765, mf_14679	g5944													
OG0008805				g7257, g3417	mf_8293	g5411	g11055	g11055	g11055	g14344	g14344	g11055	g11055	g11055	g11055	g11055	g14344	g14344	g14344
OG0008806				g3545, g16897	mf_13598	g5712	g20787	g20787	g20787	g16404	g16404	g20787	g20787	g20787	g20787	g20787	g16404	g16404	g16404
OG0008807				g3668, g14497	mf_3681	g11044	g15544	g15544	g15544	g156	g156	g15544	g15544	g15544	g15544	g15544	g156	g156	g156
OG0008808				g3728		g9700	g14045, g19887	g14045	g19887, g14045			g19887, g14045	g14045, g19887	g14045, g19887	g19887, g14045	g19887, g14045			
OG0008809				g30434, g27058, g11145, g11752, g14301, g4319	mf_8445	g486, g7051	g6792	g6792	g6792			g6792	g6792	g6792	g6792	g6792			
OG0008810				g28421, g4899	mf_4259	g10365	g17214	g17214	g17214	g17013	g17013	g17214	g17214	g17214	g17214	g17214	g17013	g17013	g17013
OG0008811				g5147	mf_10368	g1607, g13527	g12611	g12611	g12611	g4247	g4247	g12611	g12611	g12611	g12611	g12611	g4247	g4247	g4247
OG0008812				g19811, g5600		g8943	g22497	g22497	g22497	g16821	g16821	g22497	g22497	g22497	g22497	g22497	g16821	g16821, g22801	g16821
OG0008813				g6243	mf_9331, mf_10982, mf_10540		g9605	g9605	g9605	g15432	g15432	g9605	g9605	g9605	g9605	g9605	g15432	g15432	g15432
OG0008814				g6291, g22230	mf_10795	g1649	g23987	g23987	g23987	g13316	g13316	g23987	g23987	g23987	g23987	g23987	g13316	g13316	g13316
OG0008815				g10547, g6787	mf_7999	g7421	g10781	g10781	g10781	g9714	g9714	g10781	g10781	g10781	g10781	g10781	g9714	g9714	g9714
OG0008816				g7767			g14188, g17643	g17643, g14188	g14188, g17643			g14188, g17643	g14188, g17643	g14188, g17643	g17643, g14188	g14188, g17643			
OG0008817				g7890, g18317, g27957	mf_14897		g7726	g7726	g7726	g4629	g4629	g7726	g7726	g7726	g7726	g7726	g4629	g4629	g4629
OG0008818				g20786, g9153		g8191	g15502, g15503	g15502, g15503	g15503, g15502			g15502	g15502, g15503	g15502	g15502, g15503	g15503, g15502			
OG0008819				g9861, g15892	mf_11171	g10967	g16223	g16223	g16223	g13144	g13144	g16223	g16223	g16223	g16223	g16223	g13144	g13144	g13144
OG0008820				g10148, g10149, g30335, g21561	mf_2456, mf_5579, mf_5754, mf_2975, mf_9850, mf_1611, mf_6669					g19200	g19200						g19200	g19200, g20755	g19200
OG0008821				g11159			g23196, g3342	g3342, g23196	g23196, g3342			g3342, g23196	g23196, g3342	g3342, g23196	g3342, g23196	g23196, g3342			
OG0008822				g23356, g11908	mf_101	g5050	g22366	g22366	g22366	g5117	g5117	g22366	g22366	g22366	g22366	g22366	g5117	g5117	g5117
OG0008823				g12149	mf_5825	g8810	g7382	g7382	g7382	g8704	g8704	g7382	g7382	g7382	g7382	g7382	g8704	g23751, g8704	g8704
OG0008824				g12467, g14150	mf_13979	g13097	g19723	g19723	g19723	g748	g748	g19723	g19723	g19723	g19723	g19723	g748	g748	g748
OG0008825				g25568, g13931	mf_11784	g8868	g15713	g15713	g15713	g11451	g11451	g15713	g15713	g15713	g15713	g15713	g11451	g11451	g11451
OG0008826				g14292	mf_2737	g8087	g19966	g19966	g19966	g5083	g5083	g19966	g19966	g19966	g19966	g19966, g20928	g5083	g5083	g5083
OG0008827				g15474, g26712	mf_443	g6272	g22871	g22871	g22871	g12853	g12853	g22871	g22871	g22871	g22871	g22871	g12853	g12853	g12853
OG0008828				g16319			g10240, g18830	g18830, g10240	g10240, g18830			g18830, g10240	g18830, g10240	g18830, g10240	g18830, g10240	g10240, g18830			
OG0008829				g17622			g15188, g18885	g15188, g18885	g15188, g18885			g18885, g15188	g18885, g15188	g15188, g18885	g18885, g15188	g18885, g15188			
OG0008830				g17684	mf_13702, mf_10160	g8128	g12686	g12686	g12686	g18535	g18535	g12686	g12686	g12686	g12686	g12686	g18535	g18535	g18535
OG0008831				g18139			g21500, g5742	g21500, g5742	g5742, g21500			g21500, g5742	g5742, g21500	g5742, g21500	g21500, g5742	g5742, g21500			
OG0008832				g25709, g18280, g25817		g9100	g18740	g18740	g18740	g13710	g13710	g18740	g18740	g18740	g18740	g18740	g13710	g13710	g13710
OG0008833				g19230			g10613, g10608	g10613, g10608	g10608, g10613			g10613, g10608	g10613, g10608	g10613, g10608	g10608, g10613	g10608, g10613			
OG0008834				g20131			g21672, g15037	g21672, g15037	g21672, g15037			g15037, g21672	g15037, g21672	g15037, g21672	g21672, g15037	g15037, g21672			
OG0008835				g20418, g25687	mf_12686	g2540	g5335	g5335	g5335	g8383	g8383	g5335	g5335	g5335	g5335	g5335	g8383	g8383	g8383
OG0008836				g20796			g16173, g16171	g16173, g16171	g16171, g16173			g16173, g16171	g16173, g16171	g16173, g16171	g16171, g16173	g16171, g16173			
OG0008837				g21375			g15522, g7266	g15522, g7266	g15522, g7266			g15522, g7266	g7266, g15522	g15522, g7266	g7266, g15522	g7266, g15522			
OG0008838				g24899	mf_328, mf_2970	g3903	g10141	g10141	g10141	g16058	g16058	g10141	g10141	g10141	g10141	g10141	g16058	g16058	g16058
OG0008839				g25406, g13621		g14204	g1617	g1617	g1617	g4076	g4076	g1617	g1617	g1617	g1617	g1617	g4076	g4076, g19902	g4076
OG0008840				g25423, g25726, g26941, g26413		g9074, g10751, g10732				g11796, g3648	g11796, g3648						g3648, g11796	g11796, g3648	g11796, g3648
OG0008841				g26504			g18714, g17022	g18714, g17022	g18714, g17022			g17022, g18714	g17022, g18714	g17022, g18714	g17022, g18714	g17022, g18714			
OG0008842				g27833			g13380, g13381	g13381, g13380	g13381, g13380			g13380, g13381	g13381, g13380	g13381, g13380	g13380, g13381	g13380, g13381			
OG0008843				g28048			g15608, g15607	g15607, g15608	g15607, g15608			g15607, g15608	g15608, g15607	g15607, g15608	g15607, g15608	g15607, g15608			
OG0008844				g28732	mf_13396	g3874	g3806	g3806	g3806	g1121	g1121	g3806	g3806	g3806	g3806	g3806	g1121	g1121, g21645	g1121
OG0008845				g29269	mf_13167	g8549	g15442	g15442	g15442	g1271	g1271	g15442	g15442	g15442	g15442	g15442	g1271	g1271, g25553	g1271
OG0008846				g29657			g4513, g8900	g4513, g8900	g8900, g4513			g8900, g4513	g8900, g4513	g8900, g4513	g8900, g4513	g4513, g8900			
OG0008847				g156			g16845, g16844	g16844, g16845	g16845, g16844			g16844, g16845	g16844, g16845	g16844, g16845	g16845, g16844	g16844, g16845			
OG0008848				g5942			g556, g22959	g22959, g556	g556, g22959			g556, g22959	g22959, g556	g556, g22959	g556, g22959	g556, g22959			
OG0008849				g9730			g16435, g17137	g17137, g16435	g16435, g17137			g16435, g17137	g16435, g17137	g16435, g17137	g17137, g16435	g17137, g16435			
OG0008850				g10412			g14310, g13021	g14310, g13021	g13021, g14310			g14310, g13021	g13021, g14310	g14310, g13021	g14310, g13021	g13021, g14310			
OG0008851				g20427, g14723			g10560, g10562	g10560, g10562	g10560, g10562			g10562, g10560	g10562	g10562, g10560	g10560, g10562	g10560, g10562			
OG0008852				g15603			g10020, g10017	g10020, g10017	g10020, g10017			g10017, g10020	g10017, g10020	g10020, g10017	g10017, g10020	g10017, g10020			
OG0008853				g23815			g13207, g12363	g13207, g12363	g12363, g13207			g12363, g13207	g13207, g12363	g13207, g12363	g12363, g13207	g13207, g12363			
OG0008854				g24113			g7708, g7704	g7708, g7704	g7708, g7704			g7708, g7704	g7708, g7704	g7704, g7708	g7704, g7708	g7708, g7704			
OG0008855				g24550			g19520, g19992	g19520, g19992	g19520, g19992			g19992, g19520	g19520, g19992	g19992, g19520	g19520, g19992	g19992, g19520			
OG0008856				g24706			g5207, g5208	g5207, g5208	g5207, g5208			g5207, g5208	g5208, g5207	g5207, g5208	g5208, g5207	g5207, g5208			
OG0008857				g28524			g20687, g17392	g20687, g17392	g17392, g20687			g20687, g17392	g17392, g20687	g17392, g20687	g20687, g17392	g17392, g20687			
OG0008858					mf_11684	g3742	g22220, g23856	g23856	g23856, g22220			g23856, g22220	g23856, g22220	g22220, g23856	g22220	g23856, g22220		g24740	
OG0008859					mf_15101	g11229, g11298	g1209, g1204	g1204, g1209	g1209, g1204			g1209	g1204, g1209	g1209	g1204, g1209	g1204, g1209			
OG0008860					mf_1933		g15235, g15236	g15236	g15236, g15235			g15235, g15236	g15235, g15236	g15236, g15235	g15235, g15236	g15236, g15235		g25312	
OG0008861					mf_6370		g14058, g12783	g14058, g12783	g14058, g12783			g12783, g14058	g14058, g12783	g12783, g14058	g12783, g14058	g14058, g12783			
OG0008862					mf_72		g5916, g17748	g5916, g17748	g17748, g5916			g17748, g5916	g17748, g5916	g17748, g5916	g17748, g5916	g17748, g5916			
OG0008863					mf_9906		g24156	g24156	g24156	g17011	g17011	g24156, g17187	g24156	g24156	g24156	g24156, g17187	g17011	g17011, g21052	g17011
OG0008864					mf_14967		g19336, g20241	g20241, g19336	g20241, g19336			g19336, g20241	g19336, g20241	g20241, g19336	g19336, g20241	g19336, g20241			
OG0008865					mf_9691		g17424, g12403	g12403, g17424	g12403, g17424			g12403, g17424	g17424, g12403	g17424, g12403	g17424, g12403	g17424, g12403			
OG0008866					mf_5678	g4002, g270	g8385	g8385	g8385	g19217	g19217	g8385	g8385	g8385	g8385	g8385	g19217	g19217, g17286	g19217
OG0008867						g707	g11051, g8457	g11051, g8457	g8457, g11051			g8457, g11051	g11051, g8457	g11051, g8457	g11051, g8457	g8457, g11051			
OG0008868						g3342	g14897, g12868	g14897, g12868	g12868, g14897			g14897, g12868	g14897, g12868	g12868, g14897	g12868, g14897	g14897, g12868			
OG0008869						g5749	g21402, g3962	g21402, g3962	g3962, g21402			g21402, g3962	g21402, g3962	g3962, g21402	g21402, g3962	g21402, g3962			
OG0008870						g6750	g4134, g17659	g4134, g17659	g4134, g17659			g4134, g17659	g17659, g4134	g4134, g17659	g17659, g4134	g17659, g4134			
OG0008871						g8204	g2453, g11653	g2453, g11653	g2453, g11653			g2453, g11653	g2453, g11653	g11653, g2453	g2453, g11653	g2453, g11653			
OG0008872						g14223	g6773, g17098	g17098, g6773	g6773, g17098			g6773, g17098	g6773, g17098	g17098, g6773	g6773, g17098	g17098, g6773			
OG0008873						g4176	g18922, g21120	g18922, g21120	g18922, g21120			g18922, g21120	g21120, g18922	g18922, g21120	g18922, g21120	g21120, g18922			
OG0008874						g6815	g8098, g17048	g8098, g17048	g8098, g17048			g17048, g8098	g8098, g17048	g8098, g17048	g8098, g17048	g8098, g17048			
OG0008875						g7791	g1306, g14242	g1306, g14242	g1306, g14242			g14242, g1306	g1306, g14242	g14242, g1306	g1306, g14242	g1306, g14242			
OG0008876							g5100, g9224	g9224, g5100	g5100, g9224			g9224, g5100	g5100, g9224	g9224, g5100	g9224, g5100	g9224, g5100		g23883	
OG0008877							g6066, g6060	g6060, g6066	g6066, g6060			g6066, g6060	g6060, g6066	g6066, g6060	g6066, g6060	g6060, g6066		g20690	
OG0008878							g14631, g19706	g14631, g19706	g19706, g14631			g19706, g14631	g14631, g19706	g14631, g19706	g14631, g19706	g14631, g19706			g12107
OG0008879							g20362, g15791	g15791, g20362	g20362, g15791			g15791, g20362	g20362, g15791	g20362, g15791	g15791, g20362	g15791, g20362		g17745	
OG0008880							g16481, g16482	g16481, g16482	g16481, g16482			g16481, g16482	g16481, g16482	g16481, g16482	g16482, g16481	g16481, g16482		g25568	
OG0008881							g662, g658	g658, g662	g658, g662			g658, g662	g662, g658	g658, g662	g658, g662	g658, g662		g17878	
OG0008882							g1965, g1964	g1964, g1965	g1964, g1965			g1965, g1964	g1965, g1964	g1965, g1964	g1965, g1964	g1964, g1965		g7859	
OG0008883							g19598, g3343	g3343, g19598	g19598, g3343			g3343, g19598	g19598, g3343	g19598, g3343	g3343, g19598	g3343, g19598		g13589	
OG0008884							g22641, g9003	g9003, g22641	g9003, g22641			g22641, g9003	g9003, g22641	g9003, g22641	g9003, g22641	g22641, g9003		g25218	
OG0008885							g15675, g9581	g9581, g15675	g9581, g15675			g15675, g9581	g15675, g9581	g9581, g15675	g9581, g15675	g9581, g15675		g15837	
OG0008886							g16213, g13334	g16213, g13334	g13334, g16213			g16213, g13334	g13334, g16213	g13334, g16213	g16213, g13334	g13334, g16213		g18693	
OG0008887	g31, g8134, g8693	g31, g8693	g31, g8693	g17140		g6506	g2102		g2102			g2102	g2102	g2102	g2102	g2102			
OG0008888	g253	g253	g253	g15484, g26876, g15540	mf_6226	g4472	g9138	g9138	g9138			g9138	g9138	g9138	g9138	g9138			
OG0008889	g24506, g679	g24506, g679	g24506, g679	g10081			g17637	g17637	g17637			g17637	g17637	g17637	g17637	g17637		g22402	
OG0008890	g761, g25419	g761, g25419	g25419, g761	g20257	mf_8495		g13855	g13855	g13855			g13855	g13855	g13855	g13855	g13855			
OG0008891	g813	g813	g813	g1138, g6235	mf_10330		g1362	g1362	g1362			g1362	g1362	g1362	g1362	g1362		g22048, g21927	
OG0008892	g25895, g888	g25895, g888	g888, g25895	g26792, g9639	mf_2595	g2329				g2074	g2074						g2074	g2075, g2074	g2074
OG0008893	g1061	g1061	g1061	g6152, g24968		g8352	g4549	g4549	g4549			g4549	g4549	g4549	g4549	g4549		g24104, g25128	
OG0008894	g11234, g1073	g11234, g1073	g1073, g11234				g1356	g1356	g1356			g1356	g1356	g1356	g1356	g1356, g19421		g21912	
OG0008895	g24909, g1147	g24909, g1147	g1147, g24909	g1791, g4087	mf_11962, mf_14725					g8267	g8267						g8267	g8267, g22337	g8267
OG0008896	g1385, g26191, g22715	g1385, g22715, g26191	g26191, g22715		mf_2154, mf_14540	g3735				g10622	g10622						g10622	g10622	g10622
OG0008897	g12640, g1546, g27454	g12640, g27454	g12640, g27454			g8737	g13238	g13238	g13238			g13238	g13238	g13238	g13238	g13238			
OG0008898	g1676	g1676	g1676	g6198, g5906	mf_10690	g11329, g11564	g11173	g11173	g11173			g11173	g11173	g11173	g11173	g11173			
OG0008899	g1700	g24790, g1700	g1700	g10761, g8629	mf_4595		g307	g307	g307			g307	g307	g307	g307	g307		g24190	
OG0008900	g1793	g1793	g1793	g23122, g9617	mf_4983		g15414	g15414	g15414			g15414	g15414	g15414	g15414	g15414		g22259, g21488	
OG0008901	g1839, g1830	g1830, g1839	g1830, g1839							g11463, g10063	g10063, g11463						g10063, g11463	g11463, g10063	g10063, g11463
OG0008902	g20846, g1896	g1896, g20846	g20846, g1896	g7490, g14328, g6006	mf_14084	g7839				g6795	g6795						g6795	g6795	g6795
OG0008903	g2028	g2028	g2028	g216, g8231	mf_12652	g5496	g21235	g21235	g21235			g21235	g21235	g21235	g21235	g21235		g21958	
OG0008904	g2036	g2036	g2036	g2123, g11713	mf_1276, mf_11706	g11457	g11472	g11472	g11472			g11472	g11472	g11472	g11472	g11472			
OG0008905	g19858, g2045	g19858, g2045	g2045, g19858	g11692			g15683	g15683	g15683			g15683	g15683	g15683	g15683	g15683		g22837	
OG0008906	g2122, g587	g587, g2122	g587, g2122			g11988	g3985	g3985	g3985			g3985	g3985	g3985	g3985	g3985		g2929	
OG0008907	g20314, g2320	g2320, g20314	g2320, g20314	g29489, g4			g23730	g23730	g23730			g23730	g23730	g23730	g23730	g23730			
OG0008908	g2343	g2343	g2343		mf_8144, mf_9753, mf_12549, mf_2804		g12098	g12098	g12098			g12098	g12098	g12098	g12098	g12098		g22835	
OG0008909	g2376, g19017	g19017, g2376	g2376, g19017			g7846, g6424	g21967	g21967	g21967			g21967	g21967	g21967	g21967	g21967			
OG0008910	g2451	g2451	g2451				g9864	g9864	g9864	g12241	g12241	g9864	g9864	g9864	g9864	g9864	g12241	g12241	g12241
OG0008911	g26910, g2479, g21861	g2479, g21861	g2479, g21861	g7611, g6845	mf_4824					g10467	g10467						g10467	g10467, g21705	g10467
OG0008912	g2625	g2625	g2625				g22171	g22171	g22171	g14553	g14553	g22171	g22171	g22171	g22171	g22171	g14553	g14553	g14553
OG0008913	g2754, g5151	g5151, g2754	g2754, g5151	g4903		g1710	g1876	g1876	g1876			g1876	g1876	g1876	g1876	g1876			
OG0008914	g2865	g2865	g2865				g2884	g2884	g2884	g1239	g1239	g2884	g2884	g2884	g2884	g2884	g1239	g1239	g1239
OG0008915	g16323, g3262	g3262, g16323	g16323, g3262	g12499		g3948	g1675	g1675	g1675			g1675	g1675	g1675	g1675	g1675			
OG0008916	g12095, g3452	g3452, g12095	g3452, g12095	g23133			g17142	g17142	g17142			g17142	g17142	g17142	g17142	g17142		g24365	
OG0008917	g3462	g3462	g3462	g7206, g15214	mf_534	g11855	g8764	g8764	g8764			g8764	g8764	g8764	g8764	g8764			g1033
OG0008918	g3795			g12285, g4586			g12556	g12556	g12556	g6700	g6700	g12556	g12556	g12556	g12556	g12556	g6700	g6700	g6700
OG0008919	g22146, g9631, g3909	g9631, g3909, g22146	g9631, g22146, g3909	g16297						g16532	g16532						g16532	g21138, g16532	g16532
OG0008920	g3923	g3923	g3923				g10122	g10122	g10122	g17815	g17815	g10122	g10122	g10122	g10122	g10122	g17815	g17815	g17815
OG0008921	g12332, g3936, g26824	g26824, g3936, g12332	g3936, g26824, g12332	g1624		g11037				g4941	g4941						g4941	g4941	g4941
OG0008922	g4044	g4044	g4044	g15098	mf_6169	g2253				g3763, g20212	g3763, g20212						g3763, g20212	g20212, g3763	g20212, g3763
OG0008923	g4197	g4197	g4197		mf_88		g24588	g24588	g24588	g942		g24588	g24588	g24588	g24588	g24588	g942	g942	g942
OG0008924	g4233	g4232, g4233	g4233		mf_13312					g16323, g3391	g3391, g16323						g16323, g3391	g25035, g16323, g3391	g3391, g16323
OG0008925	g4389	g4389	g4389	g27468	mf_14686	g1743, g6072	g6961	g6961	g6961			g6961	g6961	g6961	g6961	g6961		g20989	
OG0008926	g5917, g4552	g4552, g5917	g5917, g4552		mf_11620					g7624, g7633	g7633, g7624						g7624, g7633	g7633, g7624	g7624
OG0008927	g4738, g10485	g10485, g4738	g4738, g10485	g3173	mf_11806	g13494, g3312, g13495				g3231	g3231						g3231	g3231	g3231
OG0008928	g4771	g4771	g4771	g29718	mf_2550, mf_12055, mf_5726, mf_11206, mf_7704, mf_12653, mf_4874, mf_2246, mf_425, mf_9295, mf_9292, mf_4387														
OG0008929	g12079, g4794	g12079, g4794	g4794, g12079	g26829, g21401, g29474	mf_8409	g3376				g18761	g18761						g18761	g18761	g18761
OG0008930	g5025	g5025	g5025	g9108	mf_9264	g8012	g21977	g21977	g21977			g21977	g21977	g21977	g21977	g21977		g24248, g20563	
OG0008931	g5095, g20358	g5095, g20358	g20358, g5095			g1750	g6646	g6646	g6646			g6646	g6646	g6646	g6646	g6646		g22689	
OG0008932	g21759, g5097	g5097, g21759	g5097, g21759	g12922, g30112	mf_11285	g2631				g13791	g13791						g13791	g13791, g12431	g13791
OG0008933	g5248, g16499	g5248, g16499	g5248, g16499			g5515	g3424	g3424	g3424			g3424	g3424	g3424	g3424	g3424		g3680	
OG0008934	g5260, g29842	g5260, g29842	g5260, g29842	g23315	mf_9134		g23557	g23557	g23557			g23557	g23557	g23557	g23557	g23557			
OG0008935	g5372	g5372	g5372	g1411, g10192	mf_1842	g9761	g5761	g5761	g5761		g11149	g5761	g5761	g5761	g5761	g5761			
OG0008936	g5409	g5409	g5409	g30242	mf_5578	g1680	g10371	g10371	g10371			g10371	g10371	g10371	g10371	g10371		g21606, g135	
OG0008937	g5425	g5425	g5425				g13320	g13320	g13320	g4870	g4870	g13320	g13320	g13320	g13320	g13320	g4870	g4870	g4870
OG0008938	g5491, g26556	g5491, g26556	g5491, g26556	g19687, g10287			g9101	g9101	g9101			g9101	g9101	g9101	g9101	g9101			
OG0008939	g5602	g5602	g5602	g6999, g3510	mf_6355, mf_433	g4816	g9164	g9164	g9164			g9164	g9164	g9164	g9164	g9164			
OG0008940	g5824, g26372, g19598	g5824, g26372	g26372, g5824	g6882, g26883	mf_7751	g14259				g12586	g12586						g12586	g12586	g12586
OG0008941	g5844	g5844	g5844	g30868, g24932	mf_5722	g5961	g6766	g6766	g6766			g6766	g6766	g6766	g6766	g6766		g20868	
OG0008942	g5981, g8644	g8644, g5981	g8644, g5981		mf_12116		g7328	g7328	g7328			g7328	g7328	g7328	g7328	g7328		g21244	
OG0008943	g6050, g9142	g6050, g9142	g6050, g9142	g30074			g22130	g3328, g22130	g22130			g22130	g22130	g22130	g22130	g22130			
OG0008944	g10362, g16450, g6080	g16450, g10362, g6080	g6080, g10362, g16450	g24478, g5242, g5241	mf_5939	g1605, g12953, g5672													
OG0008945	g6280			g24171	mf_13184		g3263	g3263	g3263	g11403	g11403	g3263	g3263	g3263	g3263	g3263	g11403	g11403	g11403
OG0008946	g6354	g6354	g6354	g14271, g7221	mf_7557, mf_14872	g6708	g1981	g1981	g1981			g1981	g1981	g1981	g1981	g1981			
OG0008947	g6390, g12844	g12844, g6390	g6390, g12844	g19522, g17122, g10418	mf_7208, mf_3503, mf_12496	g384, g3034, g3033, g10045													
OG0008948	g6468, g13102	g6468, g13102	g13102, g6468	g30772			g4517	g4517	g4517			g4517	g4517	g4517	g4517	g4517		g25649	
OG0008949	g16718, g6606	g6606, g16718	g16718, g6606	g29096, g18575	mf_1067		g11332			g20163	g20163					g11332	g20163	g20163	g20163
OG0008950	g11508, g6960	g6960	g6960	g15447		g8215				g7865, g4915	g7865, g4915						g7865, g4915	g4915, g7865	g4915, g7865
OG0008951	g7027	g7027	g7027				g7977	g7977	g7977	g1463	g1463	g7977	g7977	g7977	g7977	g7977	g1463	g1463	g1463
OG0008952	g20241, g7043		g19946, g20241, g7043			g13482	g1440	g1440	g1440			g1440	g1440	g1440	g1440	g1440		g22476, g21947	
OG0008953	g16783, g7114	g16783, g7114	g7114, g16783	g6584			g9679	g9679	g9679			g9679	g9679	g9679	g9679	g9679		g1339	
OG0008954	g7285, g5326	g7285, g5326	g7285, g5326	g13074	mf_13497		g12059	g12059	g12059			g12059	g12059	g12059	g12059	g12059			
OG0008955	g7299, g16579	g16579	g7299, g16579	g21995, g22038		g11519	g6821	g6821	g6821			g6821	g6821	g6821	g6821	g6821			
